"country","region","region_code","start_date","end_date","year","week","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change"
"Italy","Puglia","16","2020-05-06","2020-05-12",2020,"19",4019194,704,23,694.834999999846,9.16500000015367,681,0.572254038993888,0.228030794237692,0.0131901818419562
"Italy","Puglia","16","2020-05-13","2020-05-19",2020,"20",4019194,728,17,689.834999999833,38.1650000001666,711,0.422970376647656,0.949568495578134,0.0553248240523834
"Italy","Puglia","16","2020-05-20","2020-05-26",2020,"21",4019194,688,21,671.834999999823,16.1650000001773,667,0.522492818211811,0.402195066975551,0.0240609673508847
"Italy","Puglia","16","2020-05-27","2020-06-02",2020,"22",4019194,674,14,691.634999999825,-17.6349999998249,660,0.34832854547454,-0.438769564241609,-0.0254975528997656
"Italy","Puglia","16","2020-06-03","2020-06-09",2020,"23",4019194,735,18,705.834999999869,29.1650000001308,717,0.447850987038695,0.725643002057896,0.0413198552071465
"Italy","Puglia","16","2020-06-10","2020-06-16",2020,"24",4019194,701,9,718.034999999839,-17.0349999998393,692,0.223925493519347,-0.423841198007345,-0.0237244702554098
"Italy","Puglia","16","2020-06-17","2020-06-23",2020,"25",4019194,734,7,672.234999999873,61.7650000001266,727,0.17416427273727,1.53675090080565,0.0918800717013222
"Italy","Puglia","16","2020-06-24","2020-06-30",2020,"26",4019194,804,3,698.434999999849,105.565000000151,801,0.0746418311731158,2.62652163593376,0.15114506002731
"Italy","Puglia","16","2020-07-01","2020-07-07",2020,"27",4019194,864,1,712.834999999861,151.165000000139,863,0.0248806103910386,3.76107746976482,0.212061697307468
"Italy","Puglia","16","2020-07-08","2020-07-14",2020,"28",4019194,680,1,756.634999999835,-76.6349999998348,679,0.0248806103910386,-1.90672557731313,-0.101283974439263
"Italy","Puglia","16","2020-07-15","2020-07-21",2020,"29",4019194,674,1,730.634999999837,-56.634999999837,673,0.0248806103910386,-1.40911336949241,-0.0775147645539149
"Italy","Puglia","16","2020-07-22","2020-07-28",2020,"30",4019194,707,3,758.634999999856,-51.6349999998561,704,0.0746418311731158,-1.2847103175377,-0.0680630342653131
"Italy","Puglia","16","2020-07-29","2020-08-04",2020,"31",4019194,866,2,751.434999999849,114.565000000151,864,0.0497612207820772,2.8504471294531,0.152461623427408
"Italy","Puglia","16","2020-08-05","2020-08-11",2020,"32",4019194,791,1,809.234999999858,-18.2349999998585,790,0.0248806103910386,-0.453697930477068,-0.0225336274380886
"Italy","Puglia","16","2020-08-12","2020-08-18",2020,"33",4019194,754,1,722.234999999848,31.7650000001522,753,0.0248806103910386,0.790332589075128,0.0439815295577739
"Italy","Puglia","16","2020-08-19","2020-08-25",2020,"34",4019194,737,0,663.634999999865,73.365000000135,737,0,1.8253659813419,0.110550227158227
"Italy","Basilicata","17","2020-01-01","2020-01-07",2020,"1",562869,123,0,155.733333333087,-32.7333333330871,123,0,-5.81544432773649,-0.210188356163135
"Italy","Basilicata","17","2020-01-08","2020-01-14",2020,"2",562869,142,0,146.06666666625,-4.06666666624969,142,0,-0.722489010098209,-0.0278411684134731
"Italy","Basilicata","17","2020-01-15","2020-01-21",2020,"3",562869,129,0,147.233333333207,-18.2333333332066,129,0,-3.23935646361882,-0.123839710209796
"Italy","Basilicata","17","2020-01-22","2020-01-28",2020,"4",562869,113,0,137.733333333022,-24.7333333330223,113,0,-4.39415447164834,-0.179574056145291
"Italy","Basilicata","17","2020-01-29","2020-02-04",2020,"5",562869,134,0,146.399999999756,-12.399999999756,134,0,-2.20299927687544,-0.0846994535503871
"Italy","Basilicata","17","2020-02-05","2020-02-11",2020,"6",562869,148,0,149.399999999672,-1.39999999967188,148,0,-0.248725724755117,-0.00937081659755656
"Italy","Basilicata","17","2020-02-12","2020-02-18",2020,"7",562869,126,0,140.39999999979,-14.3999999997897,126,0,-2.55832174090059,-0.102564102562758
"Italy","Basilicata","17","2020-02-19","2020-02-25",2020,"8",562869,162,0,143.56666666653,18.43333333347,162,0,3.27488871006754,0.128395635013844
"Italy","Basilicata","17","2020-02-26","2020-03-03",2020,"9",562869,135,0,145.479999999707,-10.479999999707,135,0,-1.86188971140834,-0.0720373934542764
"Italy","Basilicata","17","2020-03-04","2020-03-10",2020,"10",562869,103,0,139.879999999861,-36.8799999998606,103,0,-6.55214623648853,-0.263654561051597
"Italy","Basilicata","17","2020-03-11","2020-03-17",2020,"11",562869,153,0,127.079999999794,25.9200000002056,153,0,4.60497913372484,0.203966005667671
"Italy","Basilicata","17","2020-03-18","2020-03-24",2020,"12",562869,126,1,146.6799999998,-20.6799999997997,125,0.177661232009579,-3.67403427792252,-0.140987182982192
"Italy","Basilicata","17","2020-03-25","2020-03-31",2020,"13",562869,139,6,123.479999999793,15.5200000002066,133,1.06596739205748,2.75730232082537,0.125688370588213
"Italy","Basilicata","17","2020-04-01","2020-04-07",2020,"14",562869,151,7,126.079999999788,24.9200000002118,144,1.24362862406706,4.42731790171634,0.197652284265971
"Italy","Basilicata","17","2020-04-08","2020-04-14",2020,"15",562869,138,5,122.479999999813,15.5200000001868,133,0.888306160047897,2.75730232082187,0.126714565645089
"Italy","Basilicata","17","2020-04-15","2020-04-21",2020,"16",562869,138,5,125.279999999764,12.7200000002358,133,0.888306160047897,2.25985087120375,0.101532567051882
"Italy","Basilicata","17","2020-04-22","2020-04-28",2020,"17",562869,122,1,123.47999999975,-1.47999999975004,121,0.177661232009579,-0.262938623329769,-0.0119857466776242
"Italy","Basilicata","17","2020-04-29","2020-05-05",2020,"18",562869,120,0,125.47999999971,-5.47999999970982,120,0,-0.973583551360942,-0.0436722983720313
"Italy","Basilicata","17","2020-05-06","2020-05-12",2020,"19",562869,126,2,119.479999999752,6.52000000024816,124,0.355322464019159,1.15835123274655,0.0545698024795924
"Italy","Basilicata","17","2020-05-13","2020-05-19",2020,"20",562869,116,0,114.279999999734,1.72000000026578,116,0,0.305577319103696,0.0150507525399877
"Italy","Basilicata","17","2020-05-20","2020-05-26",2020,"21",562869,126,0,113.479999999726,12.5200000002739,126,0,2.2243186248086,0.11032781107071
"Italy","Basilicata","17","2020-05-27","2020-06-02",2020,"22",562869,110,0,107.479999999728,2.52000000027209,110,0,0.44770630471248,0.023446222555624
"Italy","Basilicata","17","2020-06-03","2020-06-09",2020,"23",562869,104,0,120.679999999771,-16.6799999997713,104,0,-2.96338934987915,-0.138216771625811
"Italy","Basilicata","17","2020-06-10","2020-06-16",2020,"24",562869,100,0,116.079999999743,-16.0799999997427,100,0,-2.85679261066832,-0.138525155063562
"Italy","Basilicata","17","2020-06-17","2020-06-23",2020,"25",562869,111,0,109.079999999777,1.92000000022327,111,0,0.341109565498059,0.0176017601781004
"Italy","Basilicata","17","2020-06-24","2020-06-30",2020,"26",562869,112,0,107.279999999751,4.72000000024929,112,0,0.838561015129504,0.0439970171538056
"Italy","Basilicata","17","2020-07-01","2020-07-07",2020,"27",562869,131,0,118.479999999763,12.5200000002373,131,0,2.22431862480209,0.105671843351303
"Italy","Basilicata","17","2020-07-08","2020-07-14",2020,"28",562869,103,0,125.679999999738,-22.6799999997378,103,0,-4.02935674193069,-0.180458306809239
"Italy","Basilicata","17","2020-07-15","2020-07-21",2020,"29",562869,98,1,119.479999999742,-21.4799999997419,97,0.177661232009579,-3.81616326351991,-0.179779042515804
"Italy","Basilicata","17","2020-07-22","2020-07-28",2020,"30",562869,119,0,133.079999999759,-14.0799999997592,119,0,-2.5014701466521,-0.105801021940071
"Italy","Basilicata","17","2020-07-29","2020-08-04",2020,"31",562869,119,0,120.479999999752,-1.47999999975238,119,0,-0.262938623330185,-0.0122841965451147
"Italy","Basilicata","17","2020-08-05","2020-08-11",2020,"32",562869,98,0,127.279999999759,-29.2799999997592,98,0,-5.20192087319771,-0.230043997484401
"Italy","Basilicata","17","2020-08-12","2020-08-18",2020,"33",562869,119,0,111.879999999751,7.12000000024931,119,0,1.2649479719525,0.0636396138743758
"Italy","Basilicata","17","2020-08-19","2020-08-25",2020,"34",562869,113,0,111.479999999766,1.52000000023442,113,0,0.270045072696208,0.0136347326896091
"Italy","Calabria","18","2020-01-01","2020-01-07",2020,"1",1947131,461,0,512.226041666439,-51.2260416664385,461,0,-2.63084721400042,-0.100006710904005
"Italy","Calabria","18","2020-01-08","2020-01-14",2020,"2",1947131,487,0,514.559374999599,-27.5593749995987,487,0,-1.4153837106799,-0.0535591738069493
"Italy","Calabria","18","2020-01-15","2020-01-21",2020,"3",1947131,443,0,489.892708333223,-46.8927083332231,443,0,-2.40829755847054,-0.09572036394003
"Italy","Calabria","18","2020-01-22","2020-01-28",2020,"4",1947131,426,0,473.059374999705,-47.0593749997052,426,0,-2.41685716059706,-0.0994787916416084
"Italy","Calabria","18","2020-01-29","2020-02-04",2020,"5",1947131,418,0,458.392708333106,-40.3927083331061,418,0,-2.07447307516064,-0.0881181301508692
"Italy","Calabria","18","2020-02-05","2020-02-11",2020,"6",1947131,388,0,457.892708333023,-69.8927083330232,388,0,-3.58952265322791,-0.152639924290279
"Italy","Calabria","18","2020-02-12","2020-02-18",2020,"7",1947131,435,0,448.892708333139,-13.892708333139,435,0,-0.713496335538747,-0.0309488393890968
"Italy","Calabria","18","2020-02-19","2020-02-25",2020,"8",1947131,440,0,450.392708333214,-10.3927083332143,440,0,-0.533744690686673,-0.0230747703968721
"Italy","Calabria","18","2020-02-26","2020-03-03",2020,"9",1947131,395,0,441.871249999722,-46.8712499997223,395,0,-2.40719550968693,-0.106074450419102
"Italy","Calabria","18","2020-03-04","2020-03-10",2020,"10",1947131,443,0,449.871249999877,-6.87124999987662,443,0,-0.352890997055495,-0.0152738144521983
"Italy","Calabria","18","2020-03-11","2020-03-17",2020,"11",1947131,470,1,433.271249999808,36.7287500001917,469,0.0513576128159841,1.88630092172492,0.0847707988937829
"Italy","Calabria","18","2020-03-18","2020-03-24",2020,"12",1947131,419,9,428.871249999814,-9.8712499998137,410,0.462218515343857,-0.506963835500215,-0.0230168144864409
"Italy","Calabria","18","2020-03-25","2020-03-31",2020,"13",1947131,477,26,388.271249999808,88.7287500001919,451,1.33529793321559,4.55689678815611,0.228522585692955
"Italy","Calabria","18","2020-04-01","2020-04-07",2020,"14",1947131,491,24,397.671249999803,93.3287500001975,467,1.23258270758362,4.79314180710992,0.234688200367122
"Italy","Calabria","18","2020-04-08","2020-04-14",2020,"15",1947131,420,8,403.471249999828,16.5287500001722,412,0.410860902527873,0.848877142841041,0.0409663637748148
"Italy","Calabria","18","2020-04-15","2020-04-21",2020,"16",1947131,436,8,387.271249999779,48.7287500002213,428,0.410860902527873,2.50259227551825,0.125825890768419
"Italy","Calabria","18","2020-04-22","2020-04-28",2020,"17",1947131,373,9,379.071249999765,-6.07124999976497,364,0.462218515343857,-0.311804906796973,-0.0160161183412584
"Italy","Calabria","18","2020-04-29","2020-05-05",2020,"18",1947131,348,3,372.271249999725,-24.2712499997252,345,0.154072838447952,-1.24651346004584,-0.0651977556680595
"Italy","Calabria","18","2020-05-06","2020-05-12",2020,"19",1947131,374,5,351.871249999765,22.1287500002348,369,0.256788064079921,1.13647977461377,0.0628887696856439
"Italy","Calabria","18","2020-05-13","2020-05-19",2020,"20",1947131,394,2,338.07124999975,55.9287500002497,392,0.102715225631968,2.8723670877948,0.165434801096784
"Italy","Calabria","18","2020-05-20","2020-05-26",2020,"21",1947131,351,1,345.271249999741,5.72875000025908,350,0.0513576128159841,0.294214924432875,0.0165920272836599
"Italy","Calabria","18","2020-05-27","2020-06-02",2020,"22",1947131,325,1,345.671249999742,-20.671249999742,324,0.0513576128159841,-1.06162605390916,-0.0598003160510383
"Italy","Calabria","18","2020-06-03","2020-06-09",2020,"23",1947131,355,0,360.671249999787,-5.6712499997866,355,0,-0.29126186167169,-0.0157241532275998
"Italy","Calabria","18","2020-06-10","2020-06-16",2020,"24",1947131,358,0,364.071249999758,-6.07124999975753,358,0,-0.311804906796591,-0.0166759940527069
"Italy","Calabria","18","2020-06-17","2020-06-23",2020,"25",1947131,362,0,345.071249999791,16.9287500002088,362,0,0.869420187969316,0.0490587088904655
"Italy","Calabria","18","2020-06-24","2020-06-30",2020,"26",1947131,372,0,351.471249999765,20.5287500002349,372,0,1.0543075941082,0.0584080490232091
"Italy","Calabria","18","2020-07-01","2020-07-07",2020,"27",1947131,377,0,362.871249999778,14.1287500002218,377,0,0.725618872085225,0.0389359862492011
"Italy","Calabria","18","2020-07-08","2020-07-14",2020,"28",1947131,366,0,384.271249999753,-18.2712499997534,366,0,-0.938367783151383,-0.0475477933875227
"Italy","Calabria","18","2020-07-15","2020-07-21",2020,"29",1947131,332,0,360.471249999758,-28.471249999758,332,0,-1.46221543387466,-0.0789834140719324
"Italy","Calabria","18","2020-07-22","2020-07-28",2020,"30",1947131,349,0,357.271249999774,-8.27124999977354,349,0,-0.424791654992579,-0.0231511771511947
"Italy","Calabria","18","2020-07-29","2020-08-04",2020,"31",1947131,427,0,360.671249999768,66.3287500002322,427,0,3.40648626108013,0.183903624146019
"Italy","Calabria","18","2020-08-05","2020-08-11",2020,"32",1947131,330,0,397.871249999775,-67.871249999775,330,0,-3.48570537882531,-0.170585962166941
"Italy","Calabria","18","2020-08-12","2020-08-18",2020,"33",1947131,429,0,344.471249999766,84.5287500002336,429,0,4.34119481433111,0.2453869517421
"Italy","Calabria","18","2020-08-19","2020-08-25",2020,"34",1947131,386,0,346.271249999783,39.7287500002173,386,0,2.04037376017419,0.114733030825523
"Italy","Sicily","19","2020-01-01","2020-01-07",2020,"1",4999891,1129,0,1293.54583333311,-164.545833333109,1129,0,-3.29098841020952,-0.127205259444978
"Italy","Sicily","19","2020-01-08","2020-01-14",2020,"2",4999891,1177,0,1270.04583333293,-93.045833332935,1177,0,-1.86095723552643,-0.0732617917329473
"Italy","Sicily","19","2020-01-15","2020-01-21",2020,"3",4999891,1191,0,1301.87916666656,-110.87916666656,1191,0,-2.21763167770176,-0.0851685544292592
"Italy","Sicily","19","2020-01-22","2020-01-28",2020,"4",4999891,1247,0,1261.37916666637,-14.3791666663747,1247,0,-0.287589602780834,-0.011399559344536
"Italy","Sicily","19","2020-01-29","2020-02-04",2020,"5",4999891,1154,0,1264.21249999978,-110.212499999777,1154,0,-2.2042980536931,-0.087178777301914
"Italy","Sicily","19","2020-02-05","2020-02-11",2020,"6",4999891,1090,0,1225.21249999969,-135.212499999692,1090,0,-2.70430895392904,-0.110358407214851
"Italy","Sicily","19","2020-02-12","2020-02-18",2020,"7",4999891,1114,0,1218.54583333314,-104.545833333142,1114,0,-2.09096224963989,-0.0857955691721283
"Italy","Sicily","19","2020-02-19","2020-02-25",2020,"8",4999891,1115,0,1181.54583333322,-66.5458333332167,1115,0,-1.33094568128019,-0.0563209919208014
"Italy","Sicily","19","2020-02-26","2020-03-03",2020,"9",4999891,1085,0,1226.25499999973,-141.254999999732,1085,0,-2.82516158851728,-0.115192190857337
"Italy","Sicily","19","2020-03-04","2020-03-10",2020,"10",4999891,1108,0,1184.05499999988,-76.0549999998846,1108,0,-1.52113316070059,-0.0642326581112296
"Italy","Sicily","19","2020-03-11","2020-03-17",2020,"11",4999891,1136,3,1150.45499999982,-14.4549999998176,1133,0.060001308028515,-0.289106302513746,-0.0125645940083009
"Italy","Sicily","19","2020-03-18","2020-03-24",2020,"12",4999891,1162,17,1120.25499999982,41.7450000001775,1145,0.340007412161585,0.834918201220336,0.0372638372515044
"Italy","Sicily","19","2020-03-25","2020-03-31",2020,"13",4999891,1202,61,1080.05499999982,121.945000000183,1141,1.22002659657981,2.43895316918276,0.112906287180009
"Italy","Sicily","19","2020-04-01","2020-04-07",2020,"14",4999891,1172,44,1038.85499999981,133.145000000189,1128,0.88001918441822,2.66295805248933,0.128165143355149
"Italy","Sicily","19","2020-04-08","2020-04-14",2020,"15",4999891,1100,50,1059.85499999984,40.1450000001646,1050,1.00002180047525,0.802917503604871,0.0378778229098988
"Italy","Sicily","19","2020-04-15","2020-04-21",2020,"16",4999891,1055,31,1010.05499999979,44.9450000002134,1024,0.620013516294655,0.898919596451471,0.044497576864847
"Italy","Sicily","19","2020-04-22","2020-04-28",2020,"17",4999891,934,26,978.654999999773,-44.6549999997727,908,0.52001133624713,-0.8931194699999,-0.0456289499361706
"Italy","Sicily","19","2020-04-29","2020-05-05",2020,"18",4999891,944,15,974.254999999735,-30.254999999735,929,0.300006540142575,-0.605113191462274,-0.0310544980520944
"Italy","Sicily","19","2020-05-06","2020-05-12",2020,"19",4999891,915,14,949.454999999773,-34.4549999997733,901,0.28000610413307,-0.689115022702962,-0.0362892396161815
"Italy","Sicily","19","2020-05-13","2020-05-19",2020,"20",4999891,1011,7,907.854999999759,103.145000000241,1004,0.140003052066535,2.06294497220521,0.113613958176436
"Italy","Sicily","19","2020-05-20","2020-05-26",2020,"21",4999891,864,3,913.45499999975,-49.4549999997503,861,0.060001308028515,-0.989121562845075,-0.0541405980587591
"Italy","Sicily","19","2020-05-27","2020-06-02",2020,"22",4999891,886,4,899.854999999751,-13.8549999997515,882,0.08000174403802,-0.277106040906722,-0.0153969250598767
"Italy","Sicily","19","2020-06-03","2020-06-09",2020,"23",4999891,883,3,943.854999999795,-60.8549999997948,880,0.060001308028515,-1.21712653335432,-0.0644749458336377
"Italy","Sicily","19","2020-06-10","2020-06-16",2020,"24",4999891,840,2,940.854999999767,-100.854999999767,838,0.04000087201901,-2.01714397373396,-0.107195051309491
"Italy","Sicily","19","2020-06-17","2020-06-23",2020,"25",4999891,864,0,893.6549999998,-29.6549999997999,864,0,-0.593112929857869,-0.0331839468249006
"Italy","Sicily","19","2020-06-24","2020-06-30",2020,"26",4999891,906,2,888.254999999775,17.7450000002245,904,0.04000087201901,0.354907736993157,0.019977371363211
"Italy","Sicily","19","2020-07-01","2020-07-07",2020,"27",4999891,979,0,921.454999999786,57.5450000002136,979,0,1.15092509017124,0.062450146778982
"Italy","Sicily","19","2020-07-08","2020-07-14",2020,"28",4999891,903,1,988.854999999762,-85.854999999762,902,0.020000436009505,-1.71713743359129,-0.0868226383036771
"Italy","Sicily","19","2020-07-15","2020-07-21",2020,"29",4999891,849,0,953.654999999766,-104.654999999766,849,0,-2.09314563057007,-0.109740944051876
"Italy","Sicily","19","2020-07-22","2020-07-28",2020,"30",4999891,906,0,926.854999999782,-20.8549999997824,906,0,-0.417109092973875,-0.0225008226742989
"Italy","Sicily","19","2020-07-29","2020-08-04",2020,"31",4999891,1131,1,978.254999999776,152.745000000224,1130,0.020000436009505,3.05496659827633,0.156140270175219
"Italy","Sicily","19","2020-08-05","2020-08-11",2020,"32",4999891,966,0,1040.85499999979,-74.8549999997852,966,0,-1.4971326374872,-0.0719168375996663
"Italy","Sicily","19","2020-08-12","2020-08-18",2020,"33",4999891,1068,2,942.054999999776,125.945000000224,1066,0.04000087201901,2.5189549132216,0.133691769589094
"Italy","Sicily","19","2020-08-19","2020-08-25",2020,"34",4999891,964,0,892.854999999791,71.1450000002089,964,0,1.42293101990041,0.0796825912384715
"Italy","Sardinia","20","2020-01-01","2020-01-07",2020,"1",1639591,365,0,386.494791666522,-21.4947916665224,365,0,-1.31098497530923,-0.0556146994215349
"Italy","Sardinia","20","2020-01-08","2020-01-14",2020,"2",1639591,383,0,389.328124999682,-6.32812499968225,383,0,-0.385957534512098,-0.0162539631568807
"Italy","Sardinia","20","2020-01-15","2020-01-21",2020,"3",1639591,394,0,400.661458333307,-6.66145833330671,394,0,-0.406287807953734,-0.0166261520661792
"Italy","Sardinia","20","2020-01-22","2020-01-28",2020,"4",1639591,371,0,392.994791666458,-21.9947916664583,371,0,-1.34148038544114,-0.0559671327276156
"Italy","Sardinia","20","2020-01-29","2020-02-04",2020,"5",1639591,367,0,406.328124999855,-39.3281249998553,367,0,-2.3986546034868,-0.0967890790229431
"Italy","Sardinia","20","2020-02-05","2020-02-11",2020,"6",1639591,353,0,382.328124999773,-29.3281249997729,353,0,-1.78874640076537,-0.0767093056515011
"Italy","Sardinia","20","2020-02-12","2020-02-18",2020,"7",1639591,332,0,366.161458333223,-34.1614583332228,332,0,-2.08353536541874,-0.093296160903244
"Italy","Sardinia","20","2020-02-19","2020-02-25",2020,"8",1639591,364,0,371.828124999966,-7.82812499996589,364,0,-0.477443764936859,-0.0210530739167905
"Italy","Sardinia","20","2020-02-26","2020-03-03",2020,"9",1639591,367,0,380.59374999981,-13.5937499998102,367,0,-0.829093963056043,-0.0357172181619299
"Italy","Sardinia","20","2020-03-04","2020-03-10",2020,"10",1639591,388,0,351.593749999968,36.4062500000322,388,0,2.22044705051639,0.103546351435529
"Italy","Sardinia","20","2020-03-11","2020-03-17",2020,"11",1639591,393,2,362.793749999899,30.2062500001006,391,0.121981640543282,1.84230396483639,0.0832601168022022
"Italy","Sardinia","20","2020-03-18","2020-03-24",2020,"12",1639591,395,13,350.193749999903,44.806250000097,382,0.792880663531332,2.73276994080212,0.127947029323366
"Italy","Sardinia","20","2020-03-25","2020-03-31",2020,"13",1639591,385,16,338.193749999899,46.8062500001006,369,0.975853124346255,2.85475158134563,0.138400694868295
"Italy","Sardinia","20","2020-04-01","2020-04-07",2020,"14",1639591,401,21,330.793749999891,70.2062500001089,380,1.28080722570446,4.28193677570253,0.212235720898995
"Italy","Sardinia","20","2020-04-08","2020-04-14",2020,"15",1639591,375,28,330.193749999917,44.8062500000828,347,1.70774296760595,2.73276994080126,0.135696844655885
"Italy","Sardinia","20","2020-04-15","2020-04-21",2020,"16",1639591,348,13,324.593749999864,23.4062500001361,335,0.792880663531332,1.4275663869914,0.0721093674790285
"Italy","Sardinia","20","2020-04-22","2020-04-28",2020,"17",1639591,310,16,339.793749999852,-29.7937499998524,294,0.975853124346255,-1.8171452514592,-0.0876818658373361
"Italy","Sardinia","20","2020-04-29","2020-05-05",2020,"18",1639591,318,10,311.393749999817,6.60625000018337,308,0.609908202716409,0.402920606430711,0.0212151014597668
"Italy","Sardinia","20","2020-05-06","2020-05-12",2020,"19",1639591,320,1,313.393749999852,6.60625000014761,319,0.0609908202716409,0.402920606428531,0.0210797120240933
"Italy","Sardinia","20","2020-05-13","2020-05-19",2020,"20",1639591,286,6,309.793749999841,-23.7937499998415,280,0.365944921629845,-1.45120032982869,-0.0768051324465184
"Italy","Sardinia","20","2020-05-20","2020-05-26",2020,"21",1639591,269,4,311.193749999829,-42.1937499998285,265,0.243963281086564,-2.57343142282609,-0.1355867526255
"Italy","Sardinia","20","2020-05-27","2020-06-02",2020,"22",1639591,304,1,305.193749999831,-1.19374999983091,303,0.0609908202716409,-0.0728077916889586,-0.00391144969329016
"Italy","Sardinia","20","2020-06-03","2020-06-09",2020,"23",1639591,261,0,294.393749999878,-33.393749999878,261,0,-2.03671220443867,-0.113432265460431
"Italy","Sardinia","20","2020-06-10","2020-06-16",2020,"24",1639591,263,1,306.193749999847,-43.1937499998468,262,0.0609908202716409,-2.63442224309885,-0.14106672654118
"Italy","Sardinia","20","2020-06-17","2020-06-23",2020,"25",1639591,299,0,288.193749999881,10.8062500001195,299,0,0.659082051567706,0.0374964758955527
"Italy","Sardinia","20","2020-06-24","2020-06-30",2020,"26",1639591,303,1,318.593749999854,-15.5937499998539,302,0.0609908202716409,-0.951075603601991,-0.0489455615493432
"Italy","Sardinia","20","2020-07-01","2020-07-07",2020,"27",1639591,324,1,317.393749999871,6.60625000012948,323,0.0609908202716409,0.402920606427425,0.020814051946934
"Italy","Sardinia","20","2020-07-08","2020-07-14",2020,"28",1639591,302,0,294.193749999841,7.80625000015903,302,0,0.476109590755196,0.0265343842286359
"Italy","Sardinia","20","2020-07-15","2020-07-21",2020,"29",1639591,270,0,303.393749999845,-33.3937499998452,270,0,-2.03671220443667,-0.1100673629561
"Italy","Sardinia","20","2020-07-22","2020-07-28",2020,"30",1639591,316,0,303.193749999865,12.8062500001354,316,0,0.781063692111962,0.0422378429639172
"Italy","Sardinia","20","2020-07-29","2020-08-04",2020,"31",1639591,371,0,317.393749999858,53.6062500001424,371,0,3.26948915919534,0.16889510269237
"Italy","Sardinia","20","2020-08-05","2020-08-11",2020,"32",1639591,315,0,331.393749999865,-16.3937499998655,315,0,-0.999868259820008,-0.0494690983154393
"Italy","Sardinia","20","2020-08-12","2020-08-18",2020,"33",1639591,325,0,301.393749999855,23.6062500001453,325,0,1.43976455104628,0.0783236215089287
"Italy","Sardinia","20","2020-08-19","2020-08-25",2020,"34",1639591,307,0,300.593749999872,6.4062500001283,307,0,0.390722442373024,0.0213119866934393
"Italy","Italy","0","2020-01-01","2020-01-07",2020,"1",59228911,13546,0,14951.6541666664,-1405.65416666644,13546,0,-2.37325681484578,-0.0940132878273923
"Italy","Italy","0","2020-01-08","2020-01-14",2020,"2",59228911,13616,0,15067.1541666662,-1451.15416666625,13616,0,-2.45007740673511,-0.096312425731775
"Italy","Italy","0","2020-01-15","2020-01-21",2020,"3",59228911,13503,0,14733.6541666666,-1230.65416666658,13503,0,-2.07779299988578,-0.0835267444685113
"Italy","Italy","0","2020-01-22","2020-01-28",2020,"4",59228911,13806,0,14469.4874999997,-663.48749999969,13806,0,-1.12020884530477,-0.0458542501937061
"Italy","Italy","0","2020-01-29","2020-02-04",2020,"5",59228911,13375,0,14372.1541666665,-997.154166666462,13375,0,-1.68355985249579,-0.0693809818001518
"Italy","Italy","0","2020-02-05","2020-02-11",2020,"6",59228911,13072,0,13823.6541666664,-751.654166666356,13072,0,-1.26906632922283,-0.0543744915493369
"Italy","Italy","0","2020-02-12","2020-02-18",2020,"7",59228911,13166,0,13737.4874999998,-571.487499999786,13166,0,-0.964879296868697,-0.041600583803974
"Italy","Italy","0","2020-02-19","2020-02-25",2020,"8",59228911,13181,10,13408.9874999999,-227.987499999874,13171,0.0168836465691561,-0.384926037218334,-0.0170025887487684
"Italy","Italy","0","2020-02-26","2020-03-03",2020,"9",59228911,13357,69,13453.1849999998,-96.1849999997612,13288,0.116497161327177,-0.162395354525024,-0.00714960806677101
"Italy","Italy","0","2020-03-04","2020-03-10",2020,"10",59228911,15177,552,13095.9849999999,2081.01500000013,14625,0.931977290617415,3.51351217651145,0.158904809374793
"Italy","Italy","0","2020-03-11","2020-03-17",2020,"11",59228911,18640,1857,12761.9849999998,5878.01500000021,16783,3.13529316789228,9.92423277882015,0.460587831751903
"Italy","Italy","0","2020-03-18","2020-03-24",2020,"12",59228911,22311,4238,12455.5849999998,9855.41500000016,18073,7.15528941600834,16.6395343652362,0.791244650492152
"Italy","Italy","0","2020-03-25","2020-03-31",2020,"13",59228911,22372,5462,12155.3849999998,10216.6150000002,16910,9.22184775607304,17.2493716793142,0.840501144143138
"Italy","Italy","0","2020-04-01","2020-04-07",2020,"14",59228911,19646,4521,11996.5849999998,7649.41500000019,15125,7.63309661391546,12.9150019320804,0.637632709641979
"Italy","Italy","0","2020-04-08","2020-04-14",2020,"15",59228911,17963,3834,11864.7849999998,6098.21500000016,14129,6.47319009461444,10.2960106762729,0.513976022321537
"Italy","Italy","0","2020-04-15","2020-04-21",2020,"16",59228911,15631,3478,11540.7849999998,4090.21500000017,12153,5.87213227675248,6.90577444518635,0.354413932847742
"Italy","Italy","0","2020-04-22","2020-04-28",2020,"17",59228911,13876,2654,11410.3849999998,2465.61500000023,11222,4.48091979945402,4.16285722356136,0.216085171534552
"Italy","Italy","0","2020-04-29","2020-05-05",2020,"18",59228911,12481,1921,11254.1849999997,1226.81500000026,10560,3.24334850593488,2.07131108657437,0.109009670624776
"Italy","Italy","0","2020-05-06","2020-05-12",2020,"19",59228911,12039,1580,11252.5849999998,786.415000000216,10459,2.66761615792666,1.32775529166865,0.0698874969618297
"Italy","Italy","0","2020-05-13","2020-05-19",2020,"20",59228911,11671,1247,10941.9849999998,729.015000000249,10424,2.10539072717376,1.23084316036175,0.0666254797461581
