"country","region","region_code","start_date","end_date","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Sweden","Sweden",0,"2018-08-27","2018-09-02",2018,35,10338368,1584,0,"TBC"
"Sweden","Sweden",0,"2018-09-03","2018-09-09",2018,36,10338368,1617,0,"TBC"
"Sweden","Sweden",0,"2018-09-10","2018-09-16",2018,37,10338368,1516,0,"TBC"
"Sweden","Sweden",0,"2018-09-17","2018-09-23",2018,38,10338368,1645,0,"TBC"
"Sweden","Sweden",0,"2018-09-24","2018-09-30",2018,39,10338368,1553,0,"TBC"
"Sweden","Sweden",0,"2018-10-01","2018-10-07",2018,40,10338368,1606,0,"TBC"
"Sweden","Sweden",0,"2018-10-08","2018-10-14",2018,41,10338368,1715,0,"TBC"
"Sweden","Sweden",0,"2018-10-15","2018-10-21",2018,42,10338368,1542,0,"TBC"
"Sweden","Sweden",0,"2018-10-22","2018-10-28",2018,43,10338368,1660,0,"TBC"
"Sweden","Sweden",0,"2018-10-29","2018-11-04",2018,44,10338368,1706,0,"TBC"
"Sweden","Sweden",0,"2018-11-05","2018-11-11",2018,45,10338368,1640,0,"TBC"
"Sweden","Sweden",0,"2018-11-12","2018-11-18",2018,46,10338368,1541,0,"TBC"
"Sweden","Sweden",0,"2018-11-19","2018-11-25",2018,47,10338368,1534,0,"TBC"
"Sweden","Sweden",0,"2018-11-26","2018-12-02",2018,48,10338368,1780,0,"TBC"
"Sweden","Sweden",0,"2018-12-03","2018-12-09",2018,49,10338368,1787,0,"TBC"
"Sweden","Sweden",0,"2018-12-10","2018-12-16",2018,50,10338368,1720,0,"TBC"
"Sweden","Sweden",0,"2018-12-17","2018-12-23",2018,51,10338368,1741,0,"TBC"
"Sweden","Sweden",0,"2018-12-24","2018-12-30",2018,52,10338368,1758,0,"TBC"
"Sweden","Sweden",0,"2019-01-01","2019-01-07",2019,1,10338368,1965,0,"TBC"
"Sweden","Sweden",0,"2019-01-08","2019-01-14",2019,2,10338368,1802,0,"TBC"
"Sweden","Sweden",0,"2019-01-15","2019-01-21",2019,3,10338368,1832,0,"TBC"
"Sweden","Sweden",0,"2019-01-22","2019-01-28",2019,4,10338368,1807,0,"TBC"
"Sweden","Sweden",0,"2019-01-29","2019-02-04",2019,5,10338368,1871,0,"TBC"
"Sweden","Sweden",0,"2019-02-05","2019-02-11",2019,6,10338368,1847,0,"TBC"
"Sweden","Sweden",0,"2019-02-12","2019-02-18",2019,7,10338368,1754,0,"TBC"
"Sweden","Sweden",0,"2019-02-19","2019-02-25",2019,8,10338368,1850,0,"TBC"
"Sweden","Sweden",0,"2019-02-26","2019-03-04",2019,9,10338368,1747,0,"TBC"
"Sweden","Sweden",0,"2019-03-05","2019-03-11",2019,10,10338368,1688,0,"TBC"
"Sweden","Sweden",0,"2019-03-12","2019-03-18",2019,11,10338368,1803,0,"TBC"
"Sweden","Sweden",0,"2019-03-19","2019-03-25",2019,12,10338368,1644,0,"TBC"
"Sweden","Sweden",0,"2019-03-26","2019-04-01",2019,13,10338368,1655,0,"TBC"
"Sweden","Sweden",0,"2019-04-02","2019-04-08",2019,14,10338368,1706,0,"TBC"
"Sweden","Sweden",0,"2019-04-09","2019-04-15",2019,15,10338368,1633,0,"TBC"
"Sweden","Sweden",0,"2019-04-16","2019-04-22",2019,16,10338368,1712,0,"TBC"
"Sweden","Sweden",0,"2019-04-23","2019-04-29",2019,17,10338368,1691,0,"TBC"
"Sweden","Sweden",0,"2019-04-30","2019-05-06",2019,18,10338368,1627,0,"TBC"
"Sweden","Sweden",0,"2019-05-07","2019-05-13",2019,19,10338368,1619,0,"TBC"
"Sweden","Sweden",0,"2019-05-14","2019-05-20",2019,20,10338368,1546,0,"TBC"
"Sweden","Sweden",0,"2019-05-21","2019-05-27",2019,21,10338368,1506,0,"TBC"
"Sweden","Sweden",0,"2019-05-28","2019-06-03",2019,22,10338368,1563,0,"TBC"
"Sweden","Sweden",0,"2019-06-04","2019-06-10",2019,23,10338368,1501,0,"TBC"
"Sweden","Sweden",0,"2019-06-11","2019-06-17",2019,24,10338368,1469,0,"TBC"
"Sweden","Sweden",0,"2019-06-18","2019-06-24",2019,25,10338368,1490,0,"TBC"
"Sweden","Sweden",0,"2019-06-25","2019-07-01",2019,26,10338368,1546,0,"TBC"
"Sweden","Sweden",0,"2019-07-02","2019-07-08",2019,27,10338368,1516,0,"TBC"
"Sweden","Sweden",0,"2019-07-09","2019-07-15",2019,28,10338368,1574,0,"TBC"
"Sweden","Sweden",0,"2019-07-16","2019-07-22",2019,29,10338368,1460,0,"TBC"
"Sweden","Sweden",0,"2019-07-23","2019-07-29",2019,30,10338368,1504,0,"TBC"
"Sweden","Sweden",0,"2019-07-30","2019-08-05",2019,31,10338368,1518,0,"TBC"
"Sweden","Sweden",0,"2019-08-06","2019-08-12",2019,32,10338368,1569,0,"TBC"
"Sweden","Sweden",0,"2019-08-13","2019-08-19",2019,33,10338368,1455,0,"TBC"
"Sweden","Sweden",0,"2019-08-20","2019-08-26",2019,34,10338368,1559,0,"TBC"
"Sweden","Sweden",0,"2019-08-27","2019-09-02",2019,35,10338368,1629,0,"TBC"
"Sweden","Sweden",0,"2019-09-03","2019-09-09",2019,36,10338368,1464,0,"TBC"
"Sweden","Sweden",0,"2019-09-10","2019-09-16",2019,37,10338368,1545,0,"TBC"
"Sweden","Sweden",0,"2019-09-17","2019-09-23",2019,38,10338368,1558,0,"TBC"
"Sweden","Sweden",0,"2019-09-24","2019-09-30",2019,39,10338368,1649,0,"TBC"
"Sweden","Sweden",0,"2019-10-01","2019-10-07",2019,40,10338368,1612,0,"TBC"
"Sweden","Sweden",0,"2019-10-08","2019-10-14",2019,41,10338368,1674,0,"TBC"
"Sweden","Sweden",0,"2019-10-15","2019-10-21",2019,42,10338368,1607,0,"TBC"
"Sweden","Sweden",0,"2019-10-22","2019-10-28",2019,43,10338368,1754,0,"TBC"
"Sweden","Sweden",0,"2019-10-29","2019-11-04",2019,44,10338368,1626,0,"TBC"
"Sweden","Sweden",0,"2019-11-05","2019-11-11",2019,45,10338368,1701,0,"TBC"
"Sweden","Sweden",0,"2019-11-12","2019-11-18",2019,46,10338368,1682,0,"TBC"
"Sweden","Sweden",0,"2019-11-19","2019-11-25",2019,47,10338368,1707,0,"TBC"
"Sweden","Sweden",0,"2019-11-26","2019-12-02",2019,48,10338368,1682,0,"TBC"
"Sweden","Sweden",0,"2019-12-03","2019-12-09",2019,49,10338368,1753,0,"TBC"
"Sweden","Sweden",0,"2019-12-10","2019-12-16",2019,50,10338368,1710,0,"TBC"
"Sweden","Sweden",0,"2019-12-17","2019-12-23",2019,51,10338368,1829,0,"TBC"
"Sweden","Sweden",0,"2019-12-24","2019-12-30",2019,52,10338368,1693,0,"TBC"
"Sweden","Sweden",0,"2020-01-01","2020-01-07",2020,1,10338368,1879,0,"TBC"
"Sweden","Sweden",0,"2020-01-08","2020-01-14",2020,2,10338368,1867,0,"TBC"
"Sweden","Sweden",0,"2020-01-15","2020-01-21",2020,3,10338368,1792,0,"TBC"
"Sweden","Sweden",0,"2020-01-22","2020-01-28",2020,4,10338368,1794,0,"TBC"
