"country","region","region_code","start_date","end_date","year","month","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change"
"Ecuador","Manabí","EC-M","2020-02-01","2020-02-29",2020,2,1549800,128.655172413793,0,126.844827586207,1.81034482758621,128.655172413793,0,0.116811512942716,0.0142721217887727
"Ecuador","Manabí","EC-M","2020-03-01","2020-03-31",2020,3,1549800,123.682368775236,0,130.126514131898,-6.44414535666218,123.682368775236,0,-0.415804965586668,-0.049522154648132
"Ecuador","Manabí","EC-M","2020-04-01","2020-04-30",2020,4,1549800,367.266666666667,0,121.333333333333,245.933333333333,367.266666666667,0,15.868714242698,2.02692307692308
"Ecuador","Manabí","EC-M","2020-05-01","2020-05-31",2020,5,1549800,267.129032258065,0,107.145161290323,159.983870967742,267.129032258065,0,10.3228720459248,1.49315068493151
"Ecuador","Manabí","EC-M","2020-06-01","2020-06-30",2020,6,1549800,150.966666666667,0,116.433333333333,34.5333333333333,150.966666666667,0,2.22824450466727,0.296593186372746
"Ecuador","Napo","EC-N","2020-01-01","2020-01-31",2020,1,131000,7.90322580645161,0,7.56451612903226,0.338709677419355,7.90322580645161,0,0.25855700566363,0.044776119402985
"Ecuador","Napo","EC-N","2020-02-01","2020-02-29",2020,2,131000,7,0,5.55172413793103,1.44827586206897,7,0,1.10555409318242,0.260869565217391
"Ecuador","Napo","EC-N","2020-03-01","2020-03-31",2020,3,131000,2.93943472409152,0,7.23553162853297,-4.29609690444145,2.93943472409152,0,-3.27946328583317,-0.59375
"Ecuador","Napo","EC-N","2020-04-01","2020-04-30",2020,4,131000,7.23333333333333,0,7.46666666666667,-0.233333333333333,7.23333333333333,0,-0.178117048346056,-0.03125
"Ecuador","Napo","EC-N","2020-05-01","2020-05-31",2020,5,131000,12.8709677419355,0,7,5.87096774193548,12.8709677419355,0,4.48165476483625,0.838709677419355
"Ecuador","Napo","EC-N","2020-06-01","2020-06-30",2020,6,131000,15.1666666666667,0,8.51666666666667,6.65,15.1666666666667,0,5.0763358778626,0.780821917808219
"Ecuador","El Oro","EC-O","2020-01-01","2020-01-31",2020,1,707200,67.5161290322581,0,61.6451612903226,5.87096774193548,67.5161290322581,0,0.830170777988615,0.0952380952380953
"Ecuador","El Oro","EC-O","2020-02-01","2020-02-29",2020,2,707200,54.3103448275862,0,59.5,-5.18965517241379,54.3103448275862,0,-0.733831330940864,-0.0872210953346856
"Ecuador","El Oro","EC-O","2020-03-01","2020-03-31",2020,3,707200,62.4064602960969,0,60.5975773889637,1.80888290713324,62.4064602960969,0,0.255780954062959,0.0298507462686568
"Ecuador","El Oro","EC-O","2020-04-01","2020-04-30",2020,4,707200,152.6,0,53.3166666666667,99.2833333333333,152.6,0,14.0389328808446,1.86214442013129
"Ecuador","El Oro","EC-O","2020-05-01","2020-05-31",2020,5,707200,153.322580645161,0,56.5645161290323,96.758064516129,153.322580645161,0,13.6818530141585,1.71057884231537
"Ecuador","El Oro","EC-O","2020-06-01","2020-06-30",2020,6,707200,99.1666666666667,0,49.8166666666667,49.35,99.1666666666667,0,6.97822398190045,0.990632318501171
"Ecuador","Pichincha","EC-P","2020-01-01","2020-01-31",2020,1,3172200,273.451612903226,0,288.806451612903,-15.3548387096774,273.451612903226,0,-0.484043840542129,-0.0531665363565286
"Ecuador","Pichincha","EC-P","2020-02-01","2020-02-29",2020,2,3172200,276.379310344828,0,242.948275862069,33.4310344827586,276.379310344828,0,1.05387536986188,0.137605563835072
"Ecuador","Pichincha","EC-P","2020-03-01","2020-03-31",2020,3,3172200,250.304172274563,0,239.337819650067,10.9663526244953,250.304172274563,0,0.345701803937182,0.0458195559754369
"Ecuador","Pichincha","EC-P","2020-04-01","2020-04-30",2020,4,3172200,298.9,0,236.25,62.65,298.9,0,1.97497005232961,0.265185185185185
"Ecuador","Pichincha","EC-P","2020-05-01","2020-05-31",2020,5,3172200,356.096774193548,0,249.403225806452,106.693548387097,356.096774193548,0,3.36339286259053,0.42779538252603
"Ecuador","Pichincha","EC-P","2020-06-01","2020-06-30",2020,6,3172200,420.7,0,250.6,170.1,420.7,0,5.36220919235862,0.67877094972067
"Ecuador","Los Ríos","EC-R","2020-01-01","2020-01-31",2020,1,910800,66.8387096774194,0,69.5483870967742,-2.70967741935484,66.8387096774194,0,-0.297505206341111,-0.038961038961039
"Ecuador","Los Ríos","EC-R","2020-02-01","2020-02-29",2020,2,910800,69.0344827586207,0,73.1379310344828,-4.10344827586207,69.0344827586207,0,-0.450532309602774,-0.0561056105610561
"Ecuador","Los Ríos","EC-R","2020-03-01","2020-03-31",2020,3,910800,69.6419919246299,0,75.4078061911171,-5.76581426648721,69.6419919246299,0,-0.633049436373212,-0.0764617691154422
