Date_evenement,Zone,Remontee_dematerialisee_2020,Total_deces_2020,Taux_dematerialisation_2020,Remontee_dematerialisee_2019,Total_deces_2019,Remontee_dematerialisee_2018,Total_deces_2018
13/03/2020,Dept_77,271,291,0.93,260,297,315,370
14/03/2020,Dept_77,291,311,0.94,281,319,338,396
15/03/2020,Dept_77,303,323,0.94,295,334,363,424
16/03/2020,Dept_77,324,345,0.94,317,358,384,448
17/03/2020,Dept_77,344,NA,,338,379,412,481
18/03/2020,Dept_77,370,NA,,360,401,426,497
19/03/2020,Dept_77,391,NA,,386,427,445,519
20/03/2020,Dept_77,415,NA,,402,445,469,544
21/03/2020,Dept_77,NA,NA,,427,472,494,572
22/03/2020,Dept_77,NA,NA,,452,499,515,598
23/03/2020,Dept_77,NA,NA,,473,521,538,626
24/03/2020,Dept_77,NA,NA,,486,536,558,650
25/03/2020,Dept_77,NA,NA,,507,557,576,673
26/03/2020,Dept_77,NA,NA,,527,579,602,702
27/03/2020,Dept_77,NA,NA,,547,599,628,730
28/03/2020,Dept_77,NA,NA,,560,618,663,769
29/03/2020,Dept_77,NA,NA,,587,648,688,798
30/03/2020,Dept_77,NA,NA,,604,671,709,824
31/03/2020,Dept_77,NA,NA,,621,689,723,842
01/03/2020,Dept_78,21,23,0.91,19,25,27,33
02/03/2020,Dept_78,43,46,0.93,39,46,51,61
03/03/2020,Dept_78,63,66,0.95,63,73,76,90
04/03/2020,Dept_78,84,90,0.93,80,94,108,128
05/03/2020,Dept_78,103,111,0.93,98,117,133,157
06/03/2020,Dept_78,126,136,0.93,117,140,160,187
07/03/2020,Dept_78,140,155,0.9,136,160,189,223
08/03/2020,Dept_78,150,165,0.91,165,192,215,252
09/03/2020,Dept_78,178,194,0.92,180,207,230,268
10/03/2020,Dept_78,200,219,0.91,198,228,256,301
11/03/2020,Dept_78,222,242,0.92,219,250,275,321
12/03/2020,Dept_78,239,261,0.92,242,277,297,347
13/03/2020,Dept_78,259,283,0.92,250,288,323,381
14/03/2020,Dept_78,280,305,0.92,277,318,346,409
15/03/2020,Dept_78,307,334,0.92,304,348,362,430
16/03/2020,Dept_78,332,361,0.92,330,377,387,463
17/03/2020,Dept_78,363,NA,,352,402,407,493
18/03/2020,Dept_78,397,NA,,371,425,423,514
19/03/2020,Dept_78,430,NA,,393,450,449,542
20/03/2020,Dept_78,448,NA,,410,474,469,566
21/03/2020,Dept_78,NA,NA,,425,491,495,595
22/03/2020,Dept_78,NA,NA,,446,512,513,620
23/03/2020,Dept_78,NA,NA,,473,543,528,639
24/03/2020,Dept_78,NA,NA,,492,567,547,664
25/03/2020,Dept_78,NA,NA,,510,589,566,687
26/03/2020,Dept_78,NA,NA,,532,614,584,708
27/03/2020,Dept_78,NA,NA,,552,637,606,733
28/03/2020,Dept_78,NA,NA,,574,661,631,761
29/03/2020,Dept_78,NA,NA,,597,685,645,781
30/03/2020,Dept_78,NA,NA,,621,711,671,810
31/03/2020,Dept_78,NA,NA,,636,733,682,823
01/03/2020,Dept_79,8,9,0.89,7,9,8,12
02/03/2020,Dept_79,23,27,0.85,12,16,17,25
03/03/2020,Dept_79,32,41,0.78,25,30,24,36
04/03/2020,Dept_79,43,56,0.77,32,42,31,49
05/03/2020,Dept_79,56,73,0.77,40,52,44,65
06/03/2020,Dept_79,62,81,0.77,45,61,58,81
07/03/2020,Dept_79,72,92,0.78,50,69,67,93
08/03/2020,Dept_79,84,104,0.81,54,74,77,108
09/03/2020,Dept_79,93,116,0.8,62,83,90,123
10/03/2020,Dept_79,99,122,0.81,68,90,103,141
11/03/2020,Dept_79,108,131,0.82,73,98,113,154
12/03/2020,Dept_79,121,144,0.84,84,110,119,165
13/03/2020,Dept_79,130,153,0.85,87,116,127,176
14/03/2020,Dept_79,141,164,0.86,97,128,134,189
15/03/2020,Dept_79,152,175,0.87,106,139,143,200
16/03/2020,Dept_79,159,182,0.87,107,143,150,208
17/03/2020,Dept_79,170,NA,,114,154,157,216
18/03/2020,Dept_79,181,NA,,122,162,168,234
19/03/2020,Dept_79,191,NA,,128,170,176,242
20/03/2020,Dept_79,202,NA,,135,179,185,255
21/03/2020,Dept_79,NA,NA,,145,192,194,269
22/03/2020,Dept_79,NA,NA,,155,202,201,280
23/03/2020,Dept_79,NA,NA,,164,214,207,289
24/03/2020,Dept_79,NA,NA,,168,218,215,300
25/03/2020,Dept_79,NA,NA,,175,226,225,313
26/03/2020,Dept_79,NA,NA,,183,237,231,321
27/03/2020,Dept_79,NA,NA,,190,245,246,337
28/03/2020,Dept_79,NA,NA,,198,255,252,347
29/03/2020,Dept_79,NA,NA,,205,266,262,360
30/03/2020,Dept_79,NA,NA,,213,280,271,373
31/03/2020,Dept_79,NA,NA,,229,299,279,385
01/03/2020,Dept_80,16,18,0.89,21,24,14,20
02/03/2020,Dept_80,31,35,0.89,34,41,27,40
03/03/2020,Dept_80,48,53,0.91,47,56,40,56
04/03/2020,Dept_80,65,70,0.93,62,71,54,72
05/03/2020,Dept_80,77,83,0.93,76,86,76,98
06/03/2020,Dept_80,87,96,0.91,93,105,97,126
07/03/2020,Dept_80,105,116,0.91,109,124,113,145
08/03/2020,Dept_80,122,138,0.88,124,142,140,176
09/03/2020,Dept_80,139,157,0.89,134,156,146,188
10/03/2020,Dept_80,153,173,0.88,152,179,161,209
11/03/2020,Dept_80,171,193,0.89,165,195,174,227
12/03/2020,Dept_80,191,215,0.89,173,205,191,247
13/03/2020,Dept_80,206,231,0.89,189,221,204,263
14/03/2020,Dept_80,231,258,0.9,201,234,228,298
15/03/2020,Dept_80,251,279,0.9,216,251,244,317
16/03/2020,Dept_80,261,289,0.9,235,275,257,338
17/03/2020,Dept_80,281,NA,,247,289,268,353
18/03/2020,Dept_80,297,NA,,263,310,282,371
19/03/2020,Dept_80,314,NA,,268,317,300,394
20/03/2020,Dept_80,325,NA,,281,332,319,416
21/03/2020,Dept_80,NA,NA,,300,352,328,429
22/03/2020,Dept_80,NA,NA,,323,376,341,448
23/03/2020,Dept_80,NA,NA,,340,395,351,465
24/03/2020,Dept_80,NA,NA,,355,414,367,485
25/03/2020,Dept_80,NA,NA,,377,441,387,510
26/03/2020,Dept_80,NA,NA,,382,447,405,534
27/03/2020,Dept_80,NA,NA,,405,472,420,553
28/03/2020,Dept_80,NA,NA,,420,488,438,574
29/03/2020,Dept_80,NA,NA,,436,508,448,589
30/03/2020,Dept_80,NA,NA,,450,524,463,607
31/03/2020,Dept_80,NA,NA,,460,535,477,627
01/03/2020,Dept_81,5,8,0.63,6,9,6,9
02/03/2020,Dept_81,13,17,0.76,15,21,21,27
03/03/2020,Dept_81,16,23,0.7,22,32,29,38
04/03/2020,Dept_81,24,34,0.71,34,48,40,56
05/03/2020,Dept_81,33,45,0.73,50,65,52,73
06/03/2020,Dept_81,40,53,0.75,55,74,64,87
07/03/2020,Dept_81,47,61,0.77,73,100,79,106
08/03/2020,Dept_81,56,70,0.8,90,121,94,124
09/03/2020,Dept_81,68,82,0.83,100,134,104,134
10/03/2020,Dept_81,77,91,0.85,112,148,114,148
11/03/2020,Dept_81,81,95,0.85,125,168,129,165
12/03/2020,Dept_81,87,103,0.84,133,178,139,179
13/03/2020,Dept_81,94,110,0.85,141,192,151,194
14/03/2020,Dept_81,103,120,0.86,150,205,158,206
15/03/2020,Dept_81,112,130,0.86,158,216,165,215
16/03/2020,Dept_81,119,137,0.87,171,232,173,227
17/03/2020,Dept_81,128,NA,,180,246,187,243
18/03/2020,Dept_81,139,NA,,190,258,195,255
19/03/2020,Dept_81,146,NA,,202,274,198,263
20/03/2020,Dept_81,159,NA,,213,288,209,278
21/03/2020,Dept_81,NA,NA,,225,301,220,292
22/03/2020,Dept_81,NA,NA,,231,309,235,311
23/03/2020,Dept_81,NA,NA,,237,317,246,323
24/03/2020,Dept_81,NA,NA,,247,332,255,337
25/03/2020,Dept_81,NA,NA,,252,339,266,353
26/03/2020,Dept_81,NA,NA,,260,347,275,365
27/03/2020,Dept_81,NA,NA,,272,362,281,374
28/03/2020,Dept_81,NA,NA,,285,377,295,389
29/03/2020,Dept_81,NA,NA,,293,388,309,408
30/03/2020,Dept_81,NA,NA,,305,404,316,416
31/03/2020,Dept_81,NA,NA,,324,427,327,430
01/03/2020,Dept_82,4,4,1,8,8,8,12
02/03/2020,Dept_82,11,12,0.92,16,16,17,24
03/03/2020,Dept_82,14,17,0.82,20,20,24,31
04/03/2020,Dept_82,19,23,0.83,29,33,26,36
05/03/2020,Dept_82,26,31,0.84,34,42,32,43
06/03/2020,Dept_82,32,40,0.8,38,47,39,52
07/03/2020,Dept_82,35,44,0.8,42,54,45,58
08/03/2020,Dept_82,45,55,0.82,49,62,52,66
09/03/2020,Dept_82,52,62,0.84,52,68,58,76
10/03/2020,Dept_82,54,64,0.84,55,73,64,83
11/03/2020,Dept_82,61,73,0.84,62,80,70,89
12/03/2020,Dept_82,66,78,0.85,68,86,76,97
13/03/2020,Dept_82,69,82,0.84,74,95,83,105
14/03/2020,Dept_82,78,91,0.86,80,103,91,113
15/03/2020,Dept_82,83,97,0.86,86,110,96,120
16/03/2020,Dept_82,90,104,0.87,89,113,103,129
17/03/2020,Dept_82,94,NA,,93,118,111,139
18/03/2020,Dept_82,102,NA,,100,125,119,149
19/03/2020,Dept_82,109,NA,,105,130,126,158
20/03/2020,Dept_82,114,NA,,113,139,132,165
21/03/2020,Dept_82,NA,NA,,117,146,141,175
22/03/2020,Dept_82,NA,NA,,127,156,148,187
23/03/2020,Dept_82,NA,NA,,134,165,155,198
24/03/2020,Dept_82,NA,NA,,139,170,160,204
25/03/2020,Dept_82,NA,NA,,146,180,170,216
26/03/2020,Dept_82,NA,NA,,149,183,176,224
27/03/2020,Dept_82,NA,NA,,154,189,186,234
28/03/2020,Dept_82,NA,NA,,162,199,192,241
29/03/2020,Dept_82,NA,NA,,168,206,196,248
30/03/2020,Dept_82,NA,NA,,172,210,203,260
31/03/2020,Dept_82,NA,NA,,178,217,206,265
01/03/2020,Dept_83,30,30,1,35,37,38,40
02/03/2020,Dept_83,57,59,0.97,71,76,73,80
03/03/2020,Dept_83,76,79,0.96,106,111,111,121
04/03/2020,Dept_83,102,105,0.97,130,136,135,147
05/03/2020,Dept_83,125,129,0.97,161,168,163,176
06/03/2020,Dept_83,149,155,0.96,191,200,196,211
07/03/2020,Dept_83,183,190,0.96,222,235,238,257
08/03/2020,Dept_83,206,213,0.97,256,270,268,288
09/03/2020,Dept_83,241,253,0.95,293,312,313,333
10/03/2020,Dept_83,283,296,0.96,323,344,346,370
11/03/2020,Dept_83,315,329,0.96,359,382,376,403
12/03/2020,Dept_83,355,369,0.96,383,406,406,437
13/03/2020,Dept_83,392,407,0.96,412,438,443,478
14/03/2020,Dept_83,426,441,0.97,443,471,472,509
15/03/2020,Dept_83,453,468,0.97,486,518,503,540
16/03/2020,Dept_83,481,496,0.97,519,552,539,578
17/03/2020,Dept_83,513,NA,,554,589,564,608
18/03/2020,Dept_83,536,NA,,576,613,599,645
19/03/2020,Dept_83,573,NA,,606,644,625,672
20/03/2020,Dept_83,596,NA,,631,671,649,696
21/03/2020,Dept_83,NA,NA,,657,700,673,723
22/03/2020,Dept_83,NA,NA,,680,725,700,750
23/03/2020,Dept_83,NA,NA,,711,759,730,783
24/03/2020,Dept_83,NA,NA,,731,781,759,815
25/03/2020,Dept_83,NA,NA,,764,815,776,837
26/03/2020,Dept_83,NA,NA,,785,839,795,856
27/03/2020,Dept_83,NA,NA,,808,865,826,891
28/03/2020,Dept_83,NA,NA,,837,894,854,922
29/03/2020,Dept_83,NA,NA,,860,917,887,956
30/03/2020,Dept_83,NA,NA,,884,943,914,986
31/03/2020,Dept_83,NA,NA,,907,967,943,1016
01/03/2020,Dept_84,22,22,1,18,19,20,21
02/03/2020,Dept_84,45,45,1,39,41,44,45
03/03/2020,Dept_84,63,63,1,54,58,70,72
04/03/2020,Dept_84,90,90,1,65,71,95,99
05/03/2020,Dept_84,105,105,1,83,90,117,121
06/03/2020,Dept_84,128,128,1,101,112,130,134
07/03/2020,Dept_84,138,138,1,114,127,142,146
08/03/2020,Dept_84,155,155,1,132,145,160,165
09/03/2020,Dept_84,169,169,1,153,167,175,180
10/03/2020,Dept_84,189,190,0.99,167,182,196,202
11/03/2020,Dept_84,205,207,0.99,181,197,213,219
12/03/2020,Dept_84,223,225,0.99,201,217,227,233
13/03/2020,Dept_84,241,243,0.99,222,239,242,250
14/03/2020,Dept_84,262,264,0.99,239,256,250,259
15/03/2020,Dept_84,276,278,0.99,253,272,272,283
16/03/2020,Dept_84,292,295,0.99,267,287,290,301
17/03/2020,Dept_84,310,NA,,278,299,300,313
18/03/2020,Dept_84,328,NA,,290,312,321,336
19/03/2020,Dept_84,345,NA,,305,329,333,350
20/03/2020,Dept_84,354,NA,,326,352,352,371
21/03/2020,Dept_84,NA,NA,,348,375,369,390
22/03/2020,Dept_84,NA,NA,,361,388,386,407
23/03/2020,Dept_84,NA,NA,,380,409,402,423
24/03/2020,Dept_84,NA,NA,,399,432,413,435
25/03/2020,Dept_84,NA,NA,,416,450,425,447
26/03/2020,Dept_84,NA,NA,,429,463,438,460
27/03/2020,Dept_84,NA,NA,,438,474,448,472
28/03/2020,Dept_84,NA,NA,,459,496,459,484
29/03/2020,Dept_84,NA,NA,,475,512,469,494
30/03/2020,Dept_84,NA,NA,,489,526,486,512
31/03/2020,Dept_84,NA,NA,,502,540,492,520
01/03/2020,Dept_85,20,21,0.95,16,18,20,26
02/03/2020,Dept_85,37,39,0.95,33,39,32,43
03/03/2020,Dept_85,48,51,0.94,47,56,58,72
04/03/2020,Dept_85,70,74,0.95,65,81,77,95
05/03/2020,Dept_85,81,86,0.94,89,108,94,116
06/03/2020,Dept_85,93,104,0.89,108,130,116,139
07/03/2020,Dept_85,105,119,0.88,121,146,133,157
08/03/2020,Dept_85,118,134,0.88,135,165,150,176
09/03/2020,Dept_85,132,151,0.87,149,183,170,199
10/03/2020,Dept_85,145,165,0.88,162,199,188,221
11/03/2020,Dept_85,162,183,0.89,175,213,210,248
12/03/2020,Dept_85,177,201,0.88,190,234,233,275
13/03/2020,Dept_85,191,216,0.88,202,249,254,303
14/03/2020,Dept_85,212,237,0.89,218,267,264,322
15/03/2020,Dept_85,227,253,0.9,232,285,284,342
16/03/2020,Dept_85,251,279,0.9,248,306,294,355
17/03/2020,Dept_85,264,NA,,261,322,305,371
18/03/2020,Dept_85,282,NA,,274,337,332,402
19/03/2020,Dept_85,302,NA,,285,354,357,432
20/03/2020,Dept_85,311,NA,,301,374,371,448
21/03/2020,Dept_85,NA,NA,,314,387,386,468
22/03/2020,Dept_85,NA,NA,,326,403,405,487
23/03/2020,Dept_85,NA,NA,,335,415,420,505
24/03/2020,Dept_85,NA,NA,,352,433,442,531
25/03/2020,Dept_85,NA,NA,,363,449,464,555
26/03/2020,Dept_85,NA,NA,,381,469,485,581
27/03/2020,Dept_85,NA,NA,,400,490,497,596
28/03/2020,Dept_85,NA,NA,,419,512,508,609
29/03/2020,Dept_85,NA,NA,,439,536,520,627
30/03/2020,Dept_85,NA,NA,,458,558,542,654
31/03/2020,Dept_85,NA,NA,,477,578,555,672
01/03/2020,Dept_86,18,20,0.9,7,10,11,16
02/03/2020,Dept_86,27,32,0.84,22,28,26,33
03/03/2020,Dept_86,36,41,0.88,36,46,42,51
04/03/2020,Dept_86,54,60,0.9,49,61,55,66
05/03/2020,Dept_86,68,76,0.89,64,79,66,78
06/03/2020,Dept_86,81,91,0.89,78,94,77,90
07/03/2020,Dept_86,94,105,0.9,93,111,92,108
08/03/2020,Dept_86,101,114,0.89,108,127,109,128
09/03/2020,Dept_86,112,128,0.88,125,145,123,144
10/03/2020,Dept_86,120,137,0.88,134,156,142,165
11/03/2020,Dept_86,137,156,0.88,144,167,149,175
12/03/2020,Dept_86,150,171,0.88,151,175,158,184
13/03/2020,Dept_86,162,183,0.89,162,187,169,197
14/03/2020,Dept_86,170,191,0.89,172,199,180,210
15/03/2020,Dept_86,181,202,0.9,178,207,192,222
16/03/2020,Dept_86,196,218,0.9,189,220,205,236
17/03/2020,Dept_86,206,NA,,200,234,220,254
18/03/2020,Dept_86,218,NA,,215,250,232,268
19/03/2020,Dept_86,227,NA,,230,266,245,284
20/03/2020,Dept_86,240,NA,,238,275,257,300
21/03/2020,Dept_86,NA,NA,,253,291,272,316
22/03/2020,Dept_86,NA,NA,,269,309,280,326
23/03/2020,Dept_86,NA,NA,,282,324,299,347
24/03/2020,Dept_86,NA,NA,,289,333,311,364
25/03/2020,Dept_86,NA,NA,,300,345,321,377
26/03/2020,Dept_86,NA,NA,,309,356,334,393
27/03/2020,Dept_86,NA,NA,,321,369,350,411
28/03/2020,Dept_86,NA,NA,,335,386,366,430
29/03/2020,Dept_86,NA,NA,,354,405,378,442
30/03/2020,Dept_86,NA,NA,,368,420,388,453
31/03/2020,Dept_86,NA,NA,,379,435,400,467
01/03/2020,Dept_87,8,11,0.73,8,10,13,16
02/03/2020,Dept_87,18,26,0.69,21,25,29,39
03/03/2020,Dept_87,28,37,0.76,35,40,48,61
04/03/2020,Dept_87,39,51,0.76,46,53,59,74
05/03/2020,Dept_87,52,65,0.8,53,62,74,91
06/03/2020,Dept_87,62,76,0.82,59,71,90,111
07/03/2020,Dept_87,73,89,0.82,73,86,99,121
08/03/2020,Dept_87,82,100,0.82,87,104,107,132
09/03/2020,Dept_87,92,112,0.82,95,116,127,157
10/03/2020,Dept_87,106,128,0.83,107,128,136,173
11/03/2020,Dept_87,115,138,0.83,113,138,143,182
12/03/2020,Dept_87,123,146,0.84,126,152,151,193
13/03/2020,Dept_87,127,152,0.84,136,163,164,208
14/03/2020,Dept_87,136,162,0.84,146,179,179,224
15/03/2020,Dept_87,147,174,0.84,154,191,184,232
16/03/2020,Dept_87,155,182,0.85,163,202,190,241
17/03/2020,Dept_87,168,NA,,174,214,200,256
18/03/2020,Dept_87,175,NA,,189,231,207,267
19/03/2020,Dept_87,184,NA,,200,244,215,278
20/03/2020,Dept_87,194,NA,,214,262,229,295
21/03/2020,Dept_87,NA,NA,,228,278,243,312
22/03/2020,Dept_87,NA,NA,,241,294,258,329
23/03/2020,Dept_87,NA,NA,,249,304,272,344
24/03/2020,Dept_87,NA,NA,,262,321,280,356
25/03/2020,Dept_87,NA,NA,,268,328,291,369
26/03/2020,Dept_87,NA,NA,,277,340,300,384
27/03/2020,Dept_87,NA,NA,,285,348,316,402
28/03/2020,Dept_87,NA,NA,,298,363,329,417
29/03/2020,Dept_87,NA,NA,,307,375,339,429
30/03/2020,Dept_87,NA,NA,,320,390,352,444
31/03/2020,Dept_87,NA,NA,,331,406,362,456
01/03/2020,Dept_88,15,16,0.94,10,12,9,12
02/03/2020,Dept_88,23,25,0.92,22,27,18,24
03/03/2020,Dept_88,35,41,0.85,34,40,34,48
04/03/2020,Dept_88,43,50,0.86,40,48,49,71
05/03/2020,Dept_88,49,58,0.84,53,63,65,92
06/03/2020,Dept_88,60,72,0.83,58,69,82,111
07/03/2020,Dept_88,69,87,0.79,70,82,98,130
08/03/2020,Dept_88,81,103,0.79,80,93,115,152
09/03/2020,Dept_88,92,115,0.8,89,105,126,168
10/03/2020,Dept_88,104,129,0.81,99,115,140,192
11/03/2020,Dept_88,117,146,0.8,109,126,156,213
12/03/2020,Dept_88,128,158,0.81,116,134,170,229
13/03/2020,Dept_88,142,173,0.82,132,152,189,255
14/03/2020,Dept_88,155,187,0.83,142,163,202,271
15/03/2020,Dept_88,174,208,0.84,151,179,219,292
16/03/2020,Dept_88,184,219,0.84,157,189,235,309
17/03/2020,Dept_88,198,NA,,164,198,247,324
18/03/2020,Dept_88,208,NA,,172,208,257,338
19/03/2020,Dept_88,224,NA,,184,223,267,349
20/03/2020,Dept_88,244,NA,,194,235,283,365
21/03/2020,Dept_88,NA,NA,,201,244,299,385
22/03/2020,Dept_88,NA,NA,,214,259,307,397
23/03/2020,Dept_88,NA,NA,,220,266,321,413
24/03/2020,Dept_88,NA,NA,,237,285,334,430
25/03/2020,Dept_88,NA,NA,,249,299,344,443
26/03/2020,Dept_88,NA,NA,,253,304,352,451
27/03/2020,Dept_88,NA,NA,,264,317,358,461
28/03/2020,Dept_88,NA,NA,,270,326,370,476
29/03/2020,Dept_88,NA,NA,,276,336,375,486
30/03/2020,Dept_88,NA,NA,,286,349,386,498
31/03/2020,Dept_88,NA,NA,,296,361,395,509
01/03/2020,Dept_89,13,15,0.87,11,13,8,9
02/03/2020,Dept_89,22,25,0.88,20,25,18,22
03/03/2020,Dept_89,33,36,0.92,29,41,30,37
04/03/2020,Dept_89,43,47,0.91,42,59,38,47
05/03/2020,Dept_89,50,55,0.91,53,72,50,61
06/03/2020,Dept_89,60,70,0.86,58,80,60,74
07/03/2020,Dept_89,68,82,0.83,66,91,70,91
08/03/2020,Dept_89,77,94,0.82,76,104,82,104
09/03/2020,Dept_89,84,102,0.82,83,113,92,120
10/03/2020,Dept_89,92,110,0.84,95,127,102,132
11/03/2020,Dept_89,100,118,0.85,103,141,115,147
12/03/2020,Dept_89,111,129,0.86,109,148,128,164
13/03/2020,Dept_89,126,144,0.88,121,164,138,176
14/03/2020,Dept_89,135,154,0.88,132,177,148,189
15/03/2020,Dept_89,143,162,0.88,142,189,154,198
16/03/2020,Dept_89,152,171,0.89,149,198,169,216
17/03/2020,Dept_89,162,NA,,159,211,181,233
18/03/2020,Dept_89,171,NA,,171,228,191,247
19/03/2020,Dept_89,184,NA,,177,236,200,261
20/03/2020,Dept_89,194,NA,,187,248,211,273
21/03/2020,Dept_89,NA,NA,,198,260,217,281
22/03/2020,Dept_89,NA,NA,,204,268,226,292
23/03/2020,Dept_89,NA,NA,,215,285,233,303
24/03/2020,Dept_89,NA,NA,,226,301,245,316
25/03/2020,Dept_89,NA,NA,,237,315,253,324
26/03/2020,Dept_89,NA,NA,,245,326,261,337
27/03/2020,Dept_89,NA,NA,,252,336,268,349
28/03/2020,Dept_89,NA,NA,,266,352,279,361
29/03/2020,Dept_89,NA,NA,,275,363,287,372
30/03/2020,Dept_89,NA,NA,,286,375,300,390
31/03/2020,Dept_89,NA,NA,,300,394,307,399
01/03/2020,Dept_90,4,4,1,6,6,3,3
02/03/2020,Dept_90,7,7,1,11,11,10,11
03/03/2020,Dept_90,15,18,0.83,15,15,18,19
04/03/2020,Dept_90,20,24,0.83,22,22,24,25
05/03/2020,Dept_90,23,28,0.82,29,30,29,30
06/03/2020,Dept_90,28,35,0.8,39,40,36,38
07/03/2020,Dept_90,36,43,0.84,47,48,49,51
08/03/2020,Dept_90,41,48,0.85,56,57,53,55
09/03/2020,Dept_90,45,52,0.87,65,66,61,63
10/03/2020,Dept_90,51,58,0.88,72,73,69,71
11/03/2020,Dept_90,60,67,0.9,76,79,83,86
12/03/2020,Dept_90,65,73,0.89,83,87,88,91
13/03/2020,Dept_90,71,79,0.9,88,92,93,96
14/03/2020,Dept_90,80,88,0.91,95,99,97,101
15/03/2020,Dept_90,84,92,0.91,103,107,104,108
16/03/2020,Dept_90,89,98,0.91,115,120,108,112
17/03/2020,Dept_90,97,NA,,123,128,113,118
18/03/2020,Dept_90,109,NA,,131,136,118,123
19/03/2020,Dept_90,119,NA,,134,139,124,129
20/03/2020,Dept_90,129,NA,,143,149,129,136
21/03/2020,Dept_90,NA,NA,,148,154,132,140
22/03/2020,Dept_90,NA,NA,,154,160,138,147
23/03/2020,Dept_90,NA,NA,,156,162,143,152
24/03/2020,Dept_90,NA,NA,,165,172,147,159
25/03/2020,Dept_90,NA,NA,,169,177,153,166
26/03/2020,Dept_90,NA,NA,,178,186,161,176
27/03/2020,Dept_90,NA,NA,,182,191,170,185
28/03/2020,Dept_90,NA,NA,,189,198,176,193
29/03/2020,Dept_90,NA,NA,,194,205,183,200
30/03/2020,Dept_90,NA,NA,,203,214,186,203
31/03/2020,Dept_90,NA,NA,,206,217,193,211
01/03/2020,Dept_91,19,19,1,24,25,28,31
02/03/2020,Dept_91,44,44,1,45,46,61,65
03/03/2020,Dept_91,58,61,0.95,68,72,76,82
04/03/2020,Dept_91,69,72,0.96,100,105,110,117
05/03/2020,Dept_91,92,97,0.95,126,132,134,141
06/03/2020,Dept_91,106,111,0.95,144,150,154,162
07/03/2020,Dept_91,124,129,0.96,167,174,182,190
08/03/2020,Dept_91,142,147,0.97,178,187,212,224
09/03/2020,Dept_91,163,168,0.97,201,211,236,249
10/03/2020,Dept_91,183,188,0.97,215,226,260,275
11/03/2020,Dept_91,212,217,0.98,238,252,274,291
12/03/2020,Dept_91,225,230,0.98,257,272,303,320
13/03/2020,Dept_91,246,251,0.98,274,289,321,340
14/03/2020,Dept_91,260,265,0.98,292,309,347,367
15/03/2020,Dept_91,283,288,0.98,305,323,364,385
16/03/2020,Dept_91,310,315,0.98,325,343,382,405
17/03/2020,Dept_91,331,NA,,343,362,399,423
18/03/2020,Dept_91,351,NA,,365,384,416,440
19/03/2020,Dept_91,372,NA,,388,408,434,458
20/03/2020,Dept_91,392,NA,,410,431,460,484
21/03/2020,Dept_91,NA,NA,,428,449,487,511
22/03/2020,Dept_91,NA,NA,,440,461,512,537
23/03/2020,Dept_91,NA,NA,,458,480,540,565
24/03/2020,Dept_91,NA,NA,,476,498,565,590
25/03/2020,Dept_91,NA,NA,,503,525,584,609
26/03/2020,Dept_91,NA,NA,,519,543,601,627
27/03/2020,Dept_91,NA,NA,,541,567,628,655
28/03/2020,Dept_91,NA,NA,,559,586,646,674
29/03/2020,Dept_91,NA,NA,,574,603,670,700
30/03/2020,Dept_91,NA,NA,,587,617,686,717
31/03/2020,Dept_91,NA,NA,,599,630,713,746
01/03/2020,Dept_92,26,26,1,16,16,32,34
02/03/2020,Dept_92,60,60,1,39,39,65,68
03/03/2020,Dept_92,85,85,1,60,60,101,104
04/03/2020,Dept_92,130,130,1,102,102,133,136
05/03/2020,Dept_92,152,152,1,140,140,165,168
06/03/2020,Dept_92,183,183,1,167,167,200,203
07/03/2020,Dept_92,208,208,1,197,198,244,247
08/03/2020,Dept_92,235,235,1,223,224,283,287
09/03/2020,Dept_92,264,264,1,260,261,320,324
10/03/2020,Dept_92,289,289,1,278,279,360,364
11/03/2020,Dept_92,321,321,1,301,302,398,402
12/03/2020,Dept_92,349,349,1,331,332,424,428
13/03/2020,Dept_92,374,374,1,372,373,470,475
14/03/2020,Dept_92,400,400,1,397,398,509,514
15/03/2020,Dept_92,436,436,1,430,431,541,546
16/03/2020,Dept_92,464,464,1,453,454,581,586
17/03/2020,Dept_92,500,NA,,488,489,604,609
18/03/2020,Dept_92,535,NA,,514,515,631,636
19/03/2020,Dept_92,582,NA,,535,536,653,658
20/03/2020,Dept_92,622,NA,,560,561,688,693
21/03/2020,Dept_92,NA,NA,,586,587,718,724
22/03/2020,Dept_92,NA,NA,,607,608,750,756
23/03/2020,Dept_92,NA,NA,,632,633,781,787
24/03/2020,Dept_92,NA,NA,,662,664,806,812
25/03/2020,Dept_92,NA,NA,,688,690,841,847
26/03/2020,Dept_92,NA,NA,,712,714,878,884
27/03/2020,Dept_92,NA,NA,,742,745,903,910
28/03/2020,Dept_92,NA,NA,,766,769,947,954
29/03/2020,Dept_92,NA,NA,,796,799,973,981
30/03/2020,Dept_92,NA,NA,,817,820,995,1003
31/03/2020,Dept_92,NA,NA,,837,840,1023,1031
01/03/2020,Dept_93,19,19,1,24,24,26,26
02/03/2020,Dept_93,39,39,1,44,44,52,53
03/03/2020,Dept_93,60,60,1,67,67,80,81
04/03/2020,Dept_93,80,80,1,90,90,107,109
05/03/2020,Dept_93,112,112,1,107,107,132,134
06/03/2020,Dept_93,132,132,1,132,132,155,157
07/03/2020,Dept_93,151,151,1,151,152,181,183
08/03/2020,Dept_93,170,170,1,176,177,204,206
