PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
TWN,1,2000,9,m,80,5,222,O,O
TWN,1,2000,9,m,85,5,115,O,O
TWN,1,2000,9,m,90,5,60,O,O
TWN,1,2000,9,m,95,5,16,O,O
TWN,1,2000,9,m,100,+,0,O,O
TWN,1,2000,9,m,TOT,.,1767,O,O
TWN,1,2000,9,f,0,5,18,O,O
TWN,1,2000,9,f,5,5,4,O,O
TWN,1,2000,9,f,10,5,3,O,O
TWN,1,2000,9,f,15,5,11,O,O
TWN,1,2000,9,f,20,5,10,O,O
TWN,1,2000,9,f,25,5,6,O,O
TWN,1,2000,9,f,30,5,19,O,O
TWN,1,2000,9,f,35,5,12,O,O
TWN,1,2000,9,f,40,5,27,O,O
TWN,1,2000,9,f,45,5,27,O,O
TWN,1,2000,9,f,50,5,38,O,O
TWN,1,2000,9,f,55,5,56,O,O
TWN,1,2000,9,f,60,5,60,O,O
TWN,1,2000,9,f,65,5,95,O,O
TWN,1,2000,9,f,70,5,141,O,O
TWN,1,2000,9,f,75,5,176,O,O
TWN,1,2000,9,f,80,5,157,O,O
TWN,1,2000,9,f,85,5,138,O,O
TWN,1,2000,9,f,90,5,77,O,O
TWN,1,2000,9,f,95,5,17,O,O
TWN,1,2000,9,f,100,+,5,O,O
TWN,1,2000,9,f,TOT,.,1097,O,O
TWN,1,2000,9,b,0,5,49,O,O
TWN,1,2000,9,b,5,5,11,O,O
TWN,1,2000,9,b,10,5,7,O,O
TWN,1,2000,9,b,15,5,25,O,O
TWN,1,2000,9,b,20,5,25,O,O
TWN,1,2000,9,b,25,5,31,O,O
TWN,1,2000,9,b,30,5,58,O,O
TWN,1,2000,9,b,35,5,71,O,O
TWN,1,2000,9,b,40,5,95,O,O
TWN,1,2000,9,b,45,5,93,O,O
TWN,1,2000,9,b,50,5,120,O,O
TWN,1,2000,9,b,55,5,142,O,O
TWN,1,2000,9,b,60,5,190,O,O
TWN,1,2000,9,b,65,5,287,O,O
TWN,1,2000,9,b,70,5,408,O,O
TWN,1,2000,9,b,75,5,445,O,O
TWN,1,2000,9,b,80,5,379,O,O
TWN,1,2000,9,b,85,5,253,O,O
TWN,1,2000,9,b,90,5,137,O,O
TWN,1,2000,9,b,95,5,33,O,O
TWN,1,2000,9,b,100,+,5,O,O
TWN,1,2000,9,b,TOT,.,2864,O,O
TWN,1,2000,10,m,0,5,40,O,O
