country,region,start_date,end_date,population,total_deaths
Germany,Germany,21/08/2018,21/08/2018,83149300,2397
Germany,Germany,22/08/2018,22/08/2018,83149300,2468
Germany,Germany,23/08/2018,23/08/2018,83149300,2575
Germany,Germany,24/08/2018,24/08/2018,83149300,2410
Germany,Germany,25/08/2018,25/08/2018,83149300,2212
Germany,Germany,26/08/2018,26/08/2018,83149300,2092
Germany,Germany,27/08/2018,27/08/2018,83149300,2317
Germany,Germany,28/08/2018,28/08/2018,83149300,2356
Germany,Germany,29/08/2018,29/08/2018,83149300,2311
Germany,Germany,30/08/2018,30/08/2018,83149300,2380
Germany,Germany,31/08/2018,31/08/2018,83149300,2230
Germany,Germany,01/09/2018,01/09/2018,83149300,2197
Germany,Germany,02/09/2018,02/09/2018,83149300,2209
Germany,Germany,03/09/2018,03/09/2018,83149300,2471
Germany,Germany,04/09/2018,04/09/2018,83149300,2427
Germany,Germany,05/09/2018,05/09/2018,83149300,2386
Germany,Germany,06/09/2018,06/09/2018,83149300,2379
Germany,Germany,07/09/2018,07/09/2018,83149300,2428
Germany,Germany,08/09/2018,08/09/2018,83149300,2153
Germany,Germany,09/09/2018,09/09/2018,83149300,2146
Germany,Germany,10/09/2018,10/09/2018,83149300,2281
Germany,Germany,11/09/2018,11/09/2018,83149300,2363
Germany,Germany,12/09/2018,12/09/2018,83149300,2449
Germany,Germany,13/09/2018,13/09/2018,83149300,2380
Germany,Germany,14/09/2018,14/09/2018,83149300,2420
Germany,Germany,15/09/2018,15/09/2018,83149300,2186
Germany,Germany,16/09/2018,16/09/2018,83149300,2213
Germany,Germany,17/09/2018,17/09/2018,83149300,2351
Germany,Germany,18/09/2018,18/09/2018,83149300,2476
Germany,Germany,19/09/2018,19/09/2018,83149300,2439
Germany,Germany,20/09/2018,20/09/2018,83149300,2553
Germany,Germany,21/09/2018,21/09/2018,83149300,2390
Germany,Germany,22/09/2018,22/09/2018,83149300,2153
Germany,Germany,23/09/2018,23/09/2018,83149300,2289
Germany,Germany,24/09/2018,24/09/2018,83149300,2308
Germany,Germany,25/09/2018,25/09/2018,83149300,2158
Germany,Germany,26/09/2018,26/09/2018,83149300,2315
Germany,Germany,27/09/2018,27/09/2018,83149300,2338
Germany,Germany,28/09/2018,28/09/2018,83149300,2369
Germany,Germany,29/09/2018,29/09/2018,83149300,2242
Germany,Germany,30/09/2018,30/09/2018,83149300,2239
Germany,Germany,01/10/2018,01/10/2018,83149300,2380
Germany,Germany,02/10/2018,02/10/2018,83149300,2394
Germany,Germany,03/10/2018,03/10/2018,83149300,2274
Germany,Germany,04/10/2018,04/10/2018,83149300,2390
Germany,Germany,05/10/2018,05/10/2018,83149300,2435
Germany,Germany,06/10/2018,06/10/2018,83149300,2466
Germany,Germany,07/10/2018,07/10/2018,83149300,2283
Germany,Germany,08/10/2018,08/10/2018,83149300,2338
Germany,Germany,09/10/2018,09/10/2018,83149300,2394
Germany,Germany,10/10/2018,10/10/2018,83149300,2475
Germany,Germany,11/10/2018,11/10/2018,83149300,2525
Germany,Germany,12/10/2018,12/10/2018,83149300,2455
Germany,Germany,13/10/2018,13/10/2018,83149300,2433
Germany,Germany,14/10/2018,14/10/2018,83149300,2373
Germany,Germany,15/10/2018,15/10/2018,83149300,2474
Germany,Germany,16/10/2018,16/10/2018,83149300,2411
Germany,Germany,17/10/2018,17/10/2018,83149300,2443
Germany,Germany,18/10/2018,18/10/2018,83149300,2362
Germany,Germany,19/10/2018,19/10/2018,83149300,2383
Germany,Germany,20/10/2018,20/10/2018,83149300,2254
Germany,Germany,21/10/2018,21/10/2018,83149300,2225
Germany,Germany,22/10/2018,22/10/2018,83149300,2264
Germany,Germany,23/10/2018,23/10/2018,83149300,2410
Germany,Germany,24/10/2018,24/10/2018,83149300,2415
Germany,Germany,25/10/2018,25/10/2018,83149300,2397
Germany,Germany,26/10/2018,26/10/2018,83149300,2481
Germany,Germany,27/10/2018,27/10/2018,83149300,2218
Germany,Germany,28/10/2018,28/10/2018,83149300,2423
Germany,Germany,29/10/2018,29/10/2018,83149300,2397
Germany,Germany,30/10/2018,30/10/2018,83149300,2459
Germany,Germany,31/10/2018,31/10/2018,83149300,2408
Germany,Germany,01/11/2018,01/11/2018,83149300,2398
Germany,Germany,02/11/2018,02/11/2018,83149300,2452
Germany,Germany,03/11/2018,03/11/2018,83149300,2430
Germany,Germany,04/11/2018,04/11/2018,83149300,2351
Germany,Germany,05/11/2018,05/11/2018,83149300,2569
Germany,Germany,06/11/2018,06/11/2018,83149300,2544
Germany,Germany,07/11/2018,07/11/2018,83149300,2459
Germany,Germany,08/11/2018,08/11/2018,83149300,2593
Germany,Germany,09/11/2018,09/11/2018,83149300,2532
Germany,Germany,10/11/2018,10/11/2018,83149300,2423
Germany,Germany,11/11/2018,11/11/2018,83149300,2484
Germany,Germany,12/11/2018,12/11/2018,83149300,2457
Germany,Germany,13/11/2018,13/11/2018,83149300,2476
Germany,Germany,14/11/2018,14/11/2018,83149300,2351
Germany,Germany,15/11/2018,15/11/2018,83149300,2355
Germany,Germany,16/11/2018,16/11/2018,83149300,2487
Germany,Germany,17/11/2018,17/11/2018,83149300,2335
Germany,Germany,18/11/2018,18/11/2018,83149300,2381
Germany,Germany,19/11/2018,19/11/2018,83149300,2509
Germany,Germany,20/11/2018,20/11/2018,83149300,2575
Germany,Germany,21/11/2018,21/11/2018,83149300,2535
Germany,Germany,22/11/2018,22/11/2018,83149300,2711
Germany,Germany,23/11/2018,23/11/2018,83149300,2572
Germany,Germany,24/11/2018,24/11/2018,83149300,2527
Germany,Germany,25/11/2018,25/11/2018,83149300,2356
Germany,Germany,26/11/2018,26/11/2018,83149300,2534
Germany,Germany,27/11/2018,27/11/2018,83149300,2517
Germany,Germany,28/11/2018,28/11/2018,83149300,2518
Germany,Germany,29/11/2018,29/11/2018,83149300,2690
Germany,Germany,30/11/2018,30/11/2018,83149300,2641
Germany,Germany,01/12/2018,01/12/2018,83149300,2583
Germany,Germany,02/12/2018,02/12/2018,83149300,2608
Germany,Germany,03/12/2018,03/12/2018,83149300,2718
Germany,Germany,04/12/2018,04/12/2018,83149300,2594
Germany,Germany,05/12/2018,05/12/2018,83149300,2558
Germany,Germany,06/12/2018,06/12/2018,83149300,2605
Germany,Germany,07/12/2018,07/12/2018,83149300,2761
Germany,Germany,08/12/2018,08/12/2018,83149300,2511
Germany,Germany,09/12/2018,09/12/2018,83149300,2595
Germany,Germany,10/12/2018,10/12/2018,83149300,2522
Germany,Germany,11/12/2018,11/12/2018,83149300,2622
Germany,Germany,12/12/2018,12/12/2018,83149300,2611
Germany,Germany,13/12/2018,13/12/2018,83149300,2587
Germany,Germany,14/12/2018,14/12/2018,83149300,2599
Germany,Germany,15/12/2018,15/12/2018,83149300,2508
Germany,Germany,16/12/2018,16/12/2018,83149300,2494
Germany,Germany,17/12/2018,17/12/2018,83149300,2678
Germany,Germany,18/12/2018,18/12/2018,83149300,2610
Germany,Germany,19/12/2018,19/12/2018,83149300,2744
Germany,Germany,20/12/2018,20/12/2018,83149300,2777
Germany,Germany,21/12/2018,21/12/2018,83149300,2836
Germany,Germany,22/12/2018,22/12/2018,83149300,2791
Germany,Germany,23/12/2018,23/12/2018,83149300,2554
Germany,Germany,24/12/2018,24/12/2018,83149300,2623
Germany,Germany,25/12/2018,25/12/2018,83149300,2448
Germany,Germany,26/12/2018,26/12/2018,83149300,2537
Germany,Germany,27/12/2018,27/12/2018,83149300,2616
Germany,Germany,28/12/2018,28/12/2018,83149300,2704
Germany,Germany,29/12/2018,29/12/2018,83149300,2573
Germany,Germany,30/12/2018,30/12/2018,83149300,2453
Germany,Germany,31/12/2018,31/12/2018,83149300,2579
Germany,Germany,01/01/2019,01/01/2019,83149300,2631
Germany,Germany,02/01/2019,02/01/2019,83149300,2632
Germany,Germany,03/01/2019,03/01/2019,83149300,2607
Germany,Germany,04/01/2019,04/01/2019,83149300,2765
Germany,Germany,05/01/2019,05/01/2019,83149300,2802
Germany,Germany,06/01/2019,06/01/2019,83149300,2612
Germany,Germany,07/01/2019,07/01/2019,83149300,2738
Germany,Germany,08/01/2019,08/01/2019,83149300,2815
Germany,Germany,09/01/2019,09/01/2019,83149300,2747
Germany,Germany,10/01/2019,10/01/2019,83149300,2740
Germany,Germany,11/01/2019,11/01/2019,83149300,2783
Germany,Germany,12/01/2019,12/01/2019,83149300,2660
Germany,Germany,13/01/2019,13/01/2019,83149300,2609
Germany,Germany,14/01/2019,14/01/2019,83149300,2783
Germany,Germany,15/01/2019,15/01/2019,83149300,2781
Germany,Germany,16/01/2019,16/01/2019,83149300,2763
Germany,Germany,17/01/2019,17/01/2019,83149300,2766
Germany,Germany,18/01/2019,18/01/2019,83149300,2762
Germany,Germany,19/01/2019,19/01/2019,83149300,2593
Germany,Germany,20/01/2019,20/01/2019,83149300,2598
Germany,Germany,21/01/2019,21/01/2019,83149300,2689
Germany,Germany,22/01/2019,22/01/2019,83149300,2735
Germany,Germany,23/01/2019,23/01/2019,83149300,2858
Germany,Germany,24/01/2019,24/01/2019,83149300,2836
Germany,Germany,25/01/2019,25/01/2019,83149300,2820
Germany,Germany,26/01/2019,26/01/2019,83149300,2786
Germany,Germany,27/01/2019,27/01/2019,83149300,2734
Germany,Germany,28/01/2019,28/01/2019,83149300,2900
Germany,Germany,29/01/2019,29/01/2019,83149300,2741
Germany,Germany,30/01/2019,30/01/2019,83149300,2724
Germany,Germany,31/01/2019,31/01/2019,83149300,2781
Germany,Germany,01/02/2019,01/02/2019,83149300,3001
Germany,Germany,02/02/2019,02/02/2019,83149300,2874
Germany,Germany,03/02/2019,03/02/2019,83149300,2753
Germany,Germany,04/02/2019,04/02/2019,83149300,2793
Germany,Germany,05/02/2019,05/02/2019,83149300,2883
Germany,Germany,06/02/2019,06/02/2019,83149300,2885
Germany,Germany,07/02/2019,07/02/2019,83149300,2872
Germany,Germany,08/02/2019,08/02/2019,83149300,2843
Germany,Germany,09/02/2019,09/02/2019,83149300,2836
Germany,Germany,10/02/2019,10/02/2019,83149300,2793
Germany,Germany,11/02/2019,11/02/2019,83149300,2846
Germany,Germany,12/02/2019,12/02/2019,83149300,2853
Germany,Germany,13/02/2019,13/02/2019,83149300,2893
Germany,Germany,14/02/2019,14/02/2019,83149300,2903
Germany,Germany,15/02/2019,15/02/2019,83149300,2972
Germany,Germany,16/02/2019,16/02/2019,83149300,2842
Germany,Germany,17/02/2019,17/02/2019,83149300,2816
Germany,Germany,18/02/2019,18/02/2019,83149300,2983
Germany,Germany,19/02/2019,19/02/2019,83149300,2877
Germany,Germany,20/02/2019,20/02/2019,83149300,2999
Germany,Germany,21/02/2019,21/02/2019,83149300,2963
Germany,Germany,22/02/2019,22/02/2019,83149300,2981
Germany,Germany,23/02/2019,23/02/2019,83149300,2782
Germany,Germany,24/02/2019,24/02/2019,83149300,2736
Germany,Germany,25/02/2019,25/02/2019,83149300,2961
Germany,Germany,26/02/2019,26/02/2019,83149300,2969
Germany,Germany,27/02/2019,27/02/2019,83149300,2938
Germany,Germany,28/02/2019,28/02/2019,83149300,2977
Germany,Germany,01/03/2019,01/03/2019,83149300,3090
Germany,Germany,02/03/2019,02/03/2019,83149300,2948
Germany,Germany,03/03/2019,03/03/2019,83149300,2854
Germany,Germany,04/03/2019,04/03/2019,83149300,2901
Germany,Germany,05/03/2019,05/03/2019,83149300,2977
Germany,Germany,06/03/2019,06/03/2019,83149300,2990
Germany,Germany,07/03/2019,07/03/2019,83149300,3037
Germany,Germany,08/03/2019,08/03/2019,83149300,2975
Germany,Germany,09/03/2019,09/03/2019,83149300,2796
Germany,Germany,10/03/2019,10/03/2019,83149300,2710
Germany,Germany,11/03/2019,11/03/2019,83149300,2738
Germany,Germany,12/03/2019,12/03/2019,83149300,2849
Germany,Germany,13/03/2019,13/03/2019,83149300,2874
Germany,Germany,14/03/2019,14/03/2019,83149300,2854
Germany,Germany,15/03/2019,15/03/2019,83149300,2867
Germany,Germany,16/03/2019,16/03/2019,83149300,2854
Germany,Germany,17/03/2019,17/03/2019,83149300,2702
Germany,Germany,18/03/2019,18/03/2019,83149300,2692
Germany,Germany,19/03/2019,19/03/2019,83149300,2652
Germany,Germany,20/03/2019,20/03/2019,83149300,2740
Germany,Germany,21/03/2019,21/03/2019,83149300,2765
Germany,Germany,22/03/2019,22/03/2019,83149300,2800
Germany,Germany,23/03/2019,23/03/2019,83149300,2728
Germany,Germany,24/03/2019,24/03/2019,83149300,2599
Germany,Germany,25/03/2019,25/03/2019,83149300,2597
Germany,Germany,26/03/2019,26/03/2019,83149300,2646
Germany,Germany,27/03/2019,27/03/2019,83149300,2670
Germany,Germany,28/03/2019,28/03/2019,83149300,2664
Germany,Germany,29/03/2019,29/03/2019,83149300,2795
Germany,Germany,30/03/2019,30/03/2019,83149300,2676
Germany,Germany,31/03/2019,31/03/2019,83149300,2453
Germany,Germany,01/04/2019,01/04/2019,83149300,2654
Germany,Germany,02/04/2019,02/04/2019,83149300,2686
Germany,Germany,03/04/2019,03/04/2019,83149300,2739
Germany,Germany,04/04/2019,04/04/2019,83149300,2771
Germany,Germany,05/04/2019,05/04/2019,83149300,2680
Germany,Germany,06/04/2019,06/04/2019,83149300,2632
Germany,Germany,07/04/2019,07/04/2019,83149300,2446
Germany,Germany,08/04/2019,08/04/2019,83149300,2651
Germany,Germany,09/04/2019,09/04/2019,83149300,2540
Germany,Germany,10/04/2019,10/04/2019,83149300,2615
Germany,Germany,11/04/2019,11/04/2019,83149300,2537
Germany,Germany,12/04/2019,12/04/2019,83149300,2500
Germany,Germany,13/04/2019,13/04/2019,83149300,2531
Germany,Germany,14/04/2019,14/04/2019,83149300,2420
Germany,Germany,15/04/2019,15/04/2019,83149300,2667
Germany,Germany,16/04/2019,16/04/2019,83149300,2579
Germany,Germany,17/04/2019,17/04/2019,83149300,2597
Germany,Germany,18/04/2019,18/04/2019,83149300,2617
Germany,Germany,19/04/2019,19/04/2019,83149300,2588
Germany,Germany,20/04/2019,20/04/2019,83149300,2496
Germany,Germany,21/04/2019,21/04/2019,83149300,2481
Germany,Germany,22/04/2019,22/04/2019,83149300,2426
Germany,Germany,23/04/2019,23/04/2019,83149300,2706
Germany,Germany,24/04/2019,24/04/2019,83149300,2689
Germany,Germany,25/04/2019,25/04/2019,83149300,2678
Germany,Germany,26/04/2019,26/04/2019,83149300,2592
Germany,Germany,27/04/2019,27/04/2019,83149300,2428
Germany,Germany,28/04/2019,28/04/2019,83149300,2330
Germany,Germany,29/04/2019,29/04/2019,83149300,2378
Germany,Germany,30/04/2019,30/04/2019,83149300,2503
Germany,Germany,01/05/2019,01/05/2019,83149300,2443
Germany,Germany,02/05/2019,02/05/2019,83149300,2429
Germany,Germany,03/05/2019,03/05/2019,83149300,2546
Germany,Germany,04/05/2019,04/05/2019,83149300,2454
Germany,Germany,05/05/2019,05/05/2019,83149300,2271
Germany,Germany,06/05/2019,06/05/2019,83149300,2429
Germany,Germany,07/05/2019,07/05/2019,83149300,2360
Germany,Germany,08/05/2019,08/05/2019,83149300,2505
Germany,Germany,09/05/2019,09/05/2019,83149300,2549
Germany,Germany,10/05/2019,10/05/2019,83149300,2553
Germany,Germany,11/05/2019,11/05/2019,83149300,2417
Germany,Germany,12/05/2019,12/05/2019,83149300,2246
Germany,Germany,13/05/2019,13/05/2019,83149300,2436
Germany,Germany,14/05/2019,14/05/2019,83149300,2447
Germany,Germany,15/05/2019,15/05/2019,83149300,2375
Germany,Germany,16/05/2019,16/05/2019,83149300,2487
Germany,Germany,17/05/2019,17/05/2019,83149300,2551
Germany,Germany,18/05/2019,18/05/2019,83149300,2542
Germany,Germany,19/05/2019,19/05/2019,83149300,2401
Germany,Germany,20/05/2019,20/05/2019,83149300,2537
Germany,Germany,21/05/2019,21/05/2019,83149300,2557
Germany,Germany,22/05/2019,22/05/2019,83149300,2425
Germany,Germany,23/05/2019,23/05/2019,83149300,2409
Germany,Germany,24/05/2019,24/05/2019,83149300,2535
Germany,Germany,25/05/2019,25/05/2019,83149300,2327
Germany,Germany,26/05/2019,26/05/2019,83149300,2278
Germany,Germany,27/05/2019,27/05/2019,83149300,2466
Germany,Germany,28/05/2019,28/05/2019,83149300,2354
Germany,Germany,29/05/2019,29/05/2019,83149300,2408
Germany,Germany,30/05/2019,30/05/2019,83149300,2280
Germany,Germany,31/05/2019,31/05/2019,83149300,2434
Germany,Germany,01/06/2019,01/06/2019,83149300,2447
Germany,Germany,02/06/2019,02/06/2019,83149300,2484
Germany,Germany,03/06/2019,03/06/2019,83149300,2567
Germany,Germany,04/06/2019,04/06/2019,83149300,2670
Germany,Germany,05/06/2019,05/06/2019,83149300,2743
Germany,Germany,06/06/2019,06/06/2019,83149300,2509
Germany,Germany,07/06/2019,07/06/2019,83149300,2320
Germany,Germany,08/06/2019,08/06/2019,83149300,2363
Germany,Germany,09/06/2019,09/06/2019,83149300,2254
Germany,Germany,10/06/2019,10/06/2019,83149300,2247
Germany,Germany,11/06/2019,11/06/2019,83149300,2385
Germany,Germany,12/06/2019,12/06/2019,83149300,2391
Germany,Germany,13/06/2019,13/06/2019,83149300,2307
Germany,Germany,14/06/2019,14/06/2019,83149300,2441
Germany,Germany,15/06/2019,15/06/2019,83149300,2395
Germany,Germany,16/06/2019,16/06/2019,83149300,2237
Germany,Germany,17/06/2019,17/06/2019,83149300,2291
Germany,Germany,18/06/2019,18/06/2019,83149300,2502
Germany,Germany,19/06/2019,19/06/2019,83149300,2646
Germany,Germany,20/06/2019,20/06/2019,83149300,2405
Germany,Germany,21/06/2019,21/06/2019,83149300,2323
Germany,Germany,22/06/2019,22/06/2019,83149300,2216
Germany,Germany,23/06/2019,23/06/2019,83149300,2198
Germany,Germany,24/06/2019,24/06/2019,83149300,2466
Germany,Germany,25/06/2019,25/06/2019,83149300,2640
Germany,Germany,26/06/2019,26/06/2019,83149300,2856
Germany,Germany,27/06/2019,27/06/2019,83149300,2676
Germany,Germany,28/06/2019,28/06/2019,83149300,2380
Germany,Germany,29/06/2019,29/06/2019,83149300,2339
Germany,Germany,30/06/2019,30/06/2019,83149300,2497
Germany,Germany,01/07/2019,01/07/2019,83149300,2600
Germany,Germany,02/07/2019,02/07/2019,83149300,2312
Germany,Germany,03/07/2019,03/07/2019,83149300,2297
Germany,Germany,04/07/2019,04/07/2019,83149300,2342
Germany,Germany,05/07/2019,05/07/2019,83149300,2434
Germany,Germany,06/07/2019,06/07/2019,83149300,2325
Germany,Germany,07/07/2019,07/07/2019,83149300,2179
Germany,Germany,08/07/2019,08/07/2019,83149300,2175
Germany,Germany,09/07/2019,09/07/2019,83149300,2275
Germany,Germany,10/07/2019,10/07/2019,83149300,2318
Germany,Germany,11/07/2019,11/07/2019,83149300,2416
Germany,Germany,12/07/2019,12/07/2019,83149300,2462
Germany,Germany,13/07/2019,13/07/2019,83149300,2344
Germany,Germany,14/07/2019,14/07/2019,83149300,2270
Germany,Germany,15/07/2019,15/07/2019,83149300,2298
Germany,Germany,16/07/2019,16/07/2019,83149300,2341
Germany,Germany,17/07/2019,17/07/2019,83149300,2321
Germany,Germany,18/07/2019,18/07/2019,83149300,2391
Germany,Germany,19/07/2019,19/07/2019,83149300,2561
Germany,Germany,20/07/2019,20/07/2019,83149300,2527
Germany,Germany,21/07/2019,21/07/2019,83149300,2340
Germany,Germany,22/07/2019,22/07/2019,83149300,2441
Germany,Germany,23/07/2019,23/07/2019,83149300,2441
Germany,Germany,24/07/2019,24/07/2019,83149300,2734
Germany,Germany,25/07/2019,25/07/2019,83149300,3013
Germany,Germany,26/07/2019,26/07/2019,83149300,3282
Germany,Germany,27/07/2019,27/07/2019,83149300,3059
Germany,Germany,28/07/2019,28/07/2019,83149300,2644
Germany,Germany,29/07/2019,29/07/2019,83149300,2579
Germany,Germany,30/07/2019,30/07/2019,83149300,2594
Germany,Germany,31/07/2019,31/07/2019,83149300,2382
Germany,Germany,01/08/2019,01/08/2019,83149300,2367
Germany,Germany,02/08/2019,02/08/2019,83149300,2468
Germany,Germany,03/08/2019,03/08/2019,83149300,2395
Germany,Germany,04/08/2019,04/08/2019,83149300,2189
Germany,Germany,05/08/2019,05/08/2019,83149300,2352
Germany,Germany,06/08/2019,06/08/2019,83149300,2448
Germany,Germany,07/08/2019,07/08/2019,83149300,2502
Germany,Germany,08/08/2019,08/08/2019,83149300,2250
Germany,Germany,09/08/2019,09/08/2019,83149300,2454
Germany,Germany,10/08/2019,10/08/2019,83149300,2369
Germany,Germany,11/08/2019,11/08/2019,83149300,2126
Germany,Germany,12/08/2019,12/08/2019,83149300,2279
Germany,Germany,13/08/2019,13/08/2019,83149300,2171
Germany,Germany,14/08/2019,14/08/2019,83149300,2199
Germany,Germany,15/08/2019,15/08/2019,83149300,2246
Germany,Germany,16/08/2019,16/08/2019,83149300,2383
Germany,Germany,17/08/2019,17/08/2019,83149300,2278
Germany,Germany,18/08/2019,18/08/2019,83149300,2362
Germany,Germany,19/08/2019,19/08/2019,83149300,2294
Germany,Germany,20/08/2019,20/08/2019,83149300,2283
Germany,Germany,21/08/2019,21/08/2019,83149300,2161
Germany,Germany,22/08/2019,22/08/2019,83149300,2238
Germany,Germany,23/08/2019,23/08/2019,83149300,2317
Germany,Germany,24/08/2019,24/08/2019,83149300,2382
Germany,Germany,25/08/2019,25/08/2019,83149300,2530
Germany,Germany,26/08/2019,26/08/2019,83149300,2585
Germany,Germany,27/08/2019,27/08/2019,83149300,2581
Germany,Germany,28/08/2019,28/08/2019,83149300,2643
Germany,Germany,29/08/2019,29/08/2019,83149300,2555
Germany,Germany,30/08/2019,30/08/2019,83149300,2448
Germany,Germany,31/08/2019,31/08/2019,83149300,2394
Germany,Germany,01/09/2019,01/09/2019,83149300,2395
Germany,Germany,02/09/2019,02/09/2019,83149300,2247
Germany,Germany,03/09/2019,03/09/2019,83149300,2233
Germany,Germany,04/09/2019,04/09/2019,83149300,2397
Germany,Germany,05/09/2019,05/09/2019,83149300,2345
Germany,Germany,06/09/2019,06/09/2019,83149300,2244
Germany,Germany,07/09/2019,07/09/2019,83149300,2222
Germany,Germany,08/09/2019,08/09/2019,83149300,2261
Germany,Germany,09/09/2019,09/09/2019,83149300,2374
Germany,Germany,10/09/2019,10/09/2019,83149300,2256
Germany,Germany,11/09/2019,11/09/2019,83149300,2290
Germany,Germany,12/09/2019,12/09/2019,83149300,2339
Germany,Germany,13/09/2019,13/09/2019,83149300,2393
Germany,Germany,14/09/2019,14/09/2019,83149300,2335
Germany,Germany,15/09/2019,15/09/2019,83149300,2248
Germany,Germany,16/09/2019,16/09/2019,83149300,2363
Germany,Germany,17/09/2019,17/09/2019,83149300,2385
Germany,Germany,18/09/2019,18/09/2019,83149300,2355
Germany,Germany,19/09/2019,19/09/2019,83149300,2335
Germany,Germany,20/09/2019,20/09/2019,83149300,2330
Germany,Germany,21/09/2019,21/09/2019,83149300,2373
Germany,Germany,22/09/2019,22/09/2019,83149300,2319
Germany,Germany,23/09/2019,23/09/2019,83149300,2544
Germany,Germany,24/09/2019,24/09/2019,83149300,2487
Germany,Germany,25/09/2019,25/09/2019,83149300,2604
Germany,Germany,26/09/2019,26/09/2019,83149300,2490
Germany,Germany,27/09/2019,27/09/2019,83149300,2522
Germany,Germany,28/09/2019,28/09/2019,83149300,2310
Germany,Germany,29/09/2019,29/09/2019,83149300,2404
Germany,Germany,30/09/2019,30/09/2019,83149300,2426
Germany,Germany,01/10/2019,01/10/2019,83149300,2518
Germany,Germany,02/10/2019,02/10/2019,83149300,2470
Germany,Germany,03/10/2019,03/10/2019,83149300,2342
Germany,Germany,04/10/2019,04/10/2019,83149300,2513
Germany,Germany,05/10/2019,05/10/2019,83149300,2375
Germany,Germany,06/10/2019,06/10/2019,83149300,2218
Germany,Germany,07/10/2019,07/10/2019,83149300,2391
Germany,Germany,08/10/2019,08/10/2019,83149300,2538
Germany,Germany,09/10/2019,09/10/2019,83149300,2593
Germany,Germany,10/10/2019,10/10/2019,83149300,2508
Germany,Germany,11/10/2019,11/10/2019,83149300,2470
Germany,Germany,12/10/2019,12/10/2019,83149300,2549
Germany,Germany,13/10/2019,13/10/2019,83149300,2566
Germany,Germany,14/10/2019,14/10/2019,83149300,2662
Germany,Germany,15/10/2019,15/10/2019,83149300,2643
Germany,Germany,16/10/2019,16/10/2019,83149300,2557
Germany,Germany,17/10/2019,17/10/2019,83149300,2350
Germany,Germany,18/10/2019,18/10/2019,83149300,2541
Germany,Germany,19/10/2019,19/10/2019,83149300,2534
Germany,Germany,20/10/2019,20/10/2019,83149300,2339
Germany,Germany,21/10/2019,21/10/2019,83149300,2513
Germany,Germany,22/10/2019,22/10/2019,83149300,2451
Germany,Germany,23/10/2019,23/10/2019,83149300,2436
Germany,Germany,24/10/2019,24/10/2019,83149300,2541
Germany,Germany,25/10/2019,25/10/2019,83149300,2551
Germany,Germany,26/10/2019,26/10/2019,83149300,2381
Germany,Germany,27/10/2019,27/10/2019,83149300,2356
Germany,Germany,28/10/2019,28/10/2019,83149300,2407
Germany,Germany,29/10/2019,29/10/2019,83149300,2379
Germany,Germany,30/10/2019,30/10/2019,83149300,2462
Germany,Germany,31/10/2019,31/10/2019,83149300,2519
Germany,Germany,01/11/2019,01/11/2019,83149300,2476
Germany,Germany,02/11/2019,02/11/2019,83149300,2582
Germany,Germany,03/11/2019,03/11/2019,83149300,2509
Germany,Germany,04/11/2019,04/11/2019,83149300,2645
Germany,Germany,05/11/2019,05/11/2019,83149300,2570
Germany,Germany,06/11/2019,06/11/2019,83149300,2565
Germany,Germany,07/11/2019,07/11/2019,83149300,2534
Germany,Germany,08/11/2019,08/11/2019,83149300,2538
Germany,Germany,09/11/2019,09/11/2019,83149300,2487
Germany,Germany,10/11/2019,10/11/2019,83149300,2369
Germany,Germany,11/11/2019,11/11/2019,83149300,2643
Germany,Germany,12/11/2019,12/11/2019,83149300,2599
Germany,Germany,13/11/2019,13/11/2019,83149300,2590
Germany,Germany,14/11/2019,14/11/2019,83149300,2573
Germany,Germany,15/11/2019,15/11/2019,83149300,2600
Germany,Germany,16/11/2019,16/11/2019,83149300,2535
Germany,Germany,17/11/2019,17/11/2019,83149300,2553
Germany,Germany,18/11/2019,18/11/2019,83149300,2599
Germany,Germany,19/11/2019,19/11/2019,83149300,2633
Germany,Germany,20/11/2019,20/11/2019,83149300,2644
Germany,Germany,21/11/2019,21/11/2019,83149300,2674
Germany,Germany,22/11/2019,22/11/2019,83149300,2679
Germany,Germany,23/11/2019,23/11/2019,83149300,2648
Germany,Germany,24/11/2019,24/11/2019,83149300,2568
Germany,Germany,25/11/2019,25/11/2019,83149300,2703
Germany,Germany,26/11/2019,26/11/2019,83149300,2688
Germany,Germany,27/11/2019,27/11/2019,83149300,2709
Germany,Germany,28/11/2019,28/11/2019,83149300,2672
Germany,Germany,29/11/2019,29/11/2019,83149300,2723
Germany,Germany,30/11/2019,30/11/2019,83149300,2529
Germany,Germany,01/12/2019,01/12/2019,83149300,2545
Germany,Germany,02/12/2019,02/12/2019,83149300,2795
Germany,Germany,03/12/2019,03/12/2019,83149300,2732
Germany,Germany,04/12/2019,04/12/2019,83149300,2710
Germany,Germany,05/12/2019,05/12/2019,83149300,2717
Germany,Germany,06/12/2019,06/12/2019,83149300,2846
Germany,Germany,07/12/2019,07/12/2019,83149300,2695
Germany,Germany,08/12/2019,08/12/2019,83149300,2785
Germany,Germany,09/12/2019,09/12/2019,83149300,2756
Germany,Germany,10/12/2019,10/12/2019,83149300,2609
Germany,Germany,11/12/2019,11/12/2019,83149300,2711
Germany,Germany,12/12/2019,12/12/2019,83149300,2813
Germany,Germany,13/12/2019,13/12/2019,83149300,2789
Germany,Germany,14/12/2019,14/12/2019,83149300,2778
Germany,Germany,15/12/2019,15/12/2019,83149300,2636
